"V1","V2","V3","V4"
0.747450637570038,0.687837589527956,1,12
0.517473027064431,0.698291540581788,1,15
0.476771575595082,0.680588624532735,1,6
0.717130704231101,0.820679747482866,1,16
0.679956145256764,0.755634451664849,1,7
0.558407015252182,0.704350044511634,1,3
0.616154240583681,0.667478900891011,1,8
0.769992406568287,0.816315058071425,1,9
0.754454443452841,0.615450021317231,1,2
0.635014863552935,0.820211639955983,1,7
0.645553597966491,0.749237175071566,0,10
0.66559497162476,0.594797969491014,1,10
0.492717269182629,0.739522318762513,0,3
0.677427370255718,0.702588472678926,1,11
0.779143998044763,0.471799069081329,1,1
0.697532985022155,0.710233263896333,1,3
0.77621968043809,0.649323317152594,1,0
0.782628902695621,0.761826148434008,1,17
0.700712116404699,0.756729801450297,1,2
0.683702158743797,0.828712998780109,0,7
0.500854612947805,0.92198757293802,1,1
0.951935218700654,0.552582500038688,1,5
0.713853753488121,0.672469318641239,1,9
0.552942674718064,0.848670880381369,1,5
0.591400131893903,0.851422844695105,0,2
0.738667335070466,0.647479694790809,1,8
0.505600471283848,0.816908476315037,0,8
0.673376886263855,0.683307758716114,1,4
0.631236440066478,0.796020067091418,0,16
0.565272494675173,0.745238111555684,0,8
0.841889148215931,0.671188495887911,0,16
0.615559916870917,0.677290301581125,0,6
0.64974114791712,0.726545573965901,1,13
0.67072789486039,0.811646707354874,1,14
0.696181434118303,0.611966931719314,1,15
0.620243228384742,0.697126595661512,1,9
0.617085298570133,0.694851960847167,1,2
0.848674083508923,0.527012596317956,1,0
0.731403518064363,0.560828267206621,1,5
0.814806128354297,0.652248778890552,0,6
0.648667439883297,0.688365467217863,1,16
0.953055767043633,0.856015530264965,1,15
0.639283800832681,0.726193257226011,0,16
0.452842860871475,0.687031535020788,1,7
0.598680862663293,0.711781762771593,1,10
0.682108414297264,0.713273662217341,1,8
0.827537189949902,0.747491488984775,0,12
0.769347448595689,0.617481125657281,0,2
0.770505431107148,0.653726032196674,1,2
0.677511931760001,0.747652242121797,0,9
0.653568228729297,0.763234544292442,0,11
0.589939932810177,0.733841037864509,1,18
0.689067879228856,0.631462143891636,0,10
0.503904409991117,0.778319705261578,0,9
0.616457841634201,0.723669329034037,1,16
0.695424828857719,0.716776554768043,1,0
0.747284576779066,0.834817403337379,0,6
0.797381556476139,0.763933938822177,1,12
0.684241824164774,0.628265663500956,1,11
0.707457071087799,0.918386585732956,1,18
0.630810229487098,0.743202496244685,1,5
0.733658097077191,0.675363563902995,0,3
0.592298801886884,0.789457645786465,1,11
0.734594695799203,0.653646930930906,0,18
0.586374720799995,0.845750679194515,0,5
0.68263548781491,0.763341302757505,0,17
0.630364425116837,0.632441023037313,0,4
0.64270050907222,0.56664697203006,0,7
0.790272087514959,0.722805584906647,1,0
0.430071330743984,0.734086898980954,0,9
0.597778090893484,0.730108277321082,1,17
0.632499028978357,0.809430552290496,0,1
0.46002766621559,0.716286367848001,1,16
0.758308947558751,0.676509016581473,1,5
0.825315171571268,0.666815794768218,1,18
0.717665561280129,0.69706663038371,1,8
0.729845316947542,0.729514153550682,1,2
0.740793824238651,0.55777794185251,1,8
0.576840005189238,0.820970886493168,0,1
0.70637500311862,0.715946160973564,1,18
0.679257861070983,0.793866605992509,1,12
0.784582613230782,0.788634311539768,0,2
0.822440689419096,0.755300982705906,0,7
0.843548270812658,0.67306979644033,0,15
0.712393616291481,0.652837716717157,1,6
0.818082753397488,0.769202668945019,1,3
0.377054155453451,0.673199533180756,1,3
0.870445430734319,0.657915724633206,0,9
0.73729785273715,0.696617014068424,1,13
0.568422049773499,0.552568439267504,1,18
0.537912076981914,0.737106820276534,1,13
0.704049297941386,0.59211465220677,1,3
0.806347937656486,0.800898393651443,1,4
0.640452694401733,0.683002805679409,1,4
0.498039504617536,0.724276564976642,0,6
0.832850548470267,0.63154064972477,1,12
0.6416674650818,0.673718291986832,0,10
0.704907082946781,0.824637406083715,0,3
0.486167877121694,0.679520020087204,1,6
0.510683559999573,0.786716526493997,1,18
0.595869940521656,0.701713595913898,1,15
0.762864900069799,0.840198504154577,1,18
0.5841383357632,0.703400009720297,1,15
0.741803262627285,0.682112169510071,1,14
0.822689628395218,0.741950889857648,1,18
0.54703824359619,0.685449810697034,0,10
0.562102609378785,0.578674546144427,1,8
0.533055040483893,0.733775926839922,1,9
0.54935660768789,0.78612411143226,1,5
0.480959604401848,0.818783257815795,1,12
0.553847740785309,0.650525609987896,1,18
0.511340857742807,0.829355274701307,0,1
0.718210786859623,0.747094201287699,0,9
0.967501632937736,0.607257531580947,1,12
0.692441798274046,0.833019594430679,1,1
0.675906309860354,0.72020769651944,1,11
0.723986331105721,0.648329933817499,0,7
0.56033901698711,0.845994758899249,1,11
0.657360836434754,0.673499895206707,1,17
0.590716404928118,0.603778837558146,1,11
0.673884311776414,0.659108963557807,0,8
0.623383731534273,0.773330360547668,1,12
0.720749657797372,0.613968958921336,1,5
0.633908446182502,0.938163955441684,1,4
0.579512752074195,0.644682513843264,0,10
0.580047879456936,0.617818674172077,0,12
0.637531776444236,0.720866528458229,1,14
0.605622817754086,0.712141218736225,1,5
0.65145165761099,0.795967381254203,1,11
0.713817605685004,0.809126945559622,1,8
0.691785224701401,0.517769042090791,0,14
0.68562655238861,0.668497834349312,0,3
0.516609467650987,0.683341680681666,1,16
0.601050512101893,0.68404753398343,1,18
0.604438630444297,0.651305709080113,0,15
0.724944961723401,0.766413515288829,1,18
0.718933647826345,0.669229584490526,1,9
0.84854460663878,0.676396015814049,1,7
0.803028276906894,0.709522591013117,0,7
0.715913109839211,0.721690648279215,1,15
0.517025652049981,0.775858799671752,1,7
0.663234578688741,0.63173311504593,1,16
0.563491981323498,0.703918123417559,0,3
0.558383410387454,0.79562860510536,0,12
0.627348347401648,0.808501646906425,1,7
0.603400493388116,0.657424336857744,0,9
0.853075703432954,0.608378369780475,0,17
0.803406573784268,0.646630657575036,0,3
0.649514800140382,0.71890898782496,1,7
0.594371002384402,0.851366638549159,0,16
0.687944468517693,0.821093539730542,0,13
0.410153480803483,0.654221017123932,1,9
0.616756607767435,0.71302112695314,0,16
0.850135367458618,0.718032278587654,0,9
0.915958173607886,0.637771493070411,1,17
0.601343632064404,0.72881218539619,0,14
0.777948296958046,0.593886613306469,1,14
0.721534534543663,0.672792824803727,0,1
0.754531206468021,0.541328276552058,0,4
0.505549594780625,0.634228905779854,0,6
0.653629003422884,0.758159293378765,1,2
0.768466911200055,0.626643113135961,0,9
0.659780661972131,0.583254063838289,1,10
0.708306501361272,0.633597130461719,1,2
0.67299916991564,0.704283139668405,1,10
0.827006842447292,0.584643929034778,1,10
0.632219020909286,0.640493060833097,1,2
0.674402900817024,0.569442694239008,1,2
0.714208375099386,0.610692525231308,0,17
0.608698583941642,0.724628217150594,0,14
0.527767601393445,0.710824478296059,0,6
0.511451468134389,0.732816641411799,1,17
0.841896540858366,0.677038237482218,1,12
0.579907491123709,0.604352150681069,0,15
0.660434588266798,0.577728104857749,1,5
0.832001521295481,0.627366894539353,1,5
0.603069062426511,0.737927570522185,1,2
0.817407625732676,0.632676370155982,1,18
0.632373413224529,0.605194006298601,1,15
0.703013920570162,0.680748833610744,1,6
0.558424891712517,0.892911685311601,1,13
0.570650858111717,0.579884371888898,0,2
0.708096152509735,0.632506505973485,0,16
0.547312369568662,0.655010553098528,1,18
0.511028034081842,0.784337047445568,1,9
0.788274474717885,0.609292855205908,1,3
0.607221382954779,0.67961744115402,1,14
0.804163781719812,0.605925634304384,0,5
0.704596919665945,0.658623980173853,1,2
0.643484746162442,1.03270150825941,1,18
0.674009602255994,0.575497671979254,0,14
0.557910735092458,0.927276065746469,1,6
0.762304122368767,0.848311890481407,0,16
0.962705721635085,0.626062638765804,1,9
0.82699562497101,0.633214181295987,1,3
0.799662953056872,0.77366995502472,1,1
0.750872142269379,0.656374308562369,1,18
0.5381544701763,0.680388191036341,0,1
0.593336640213273,0.702996640169442,1,4
0.557163696429969,0.596950640198749,1,18
0.584803019514723,0.662184386824298,1,18
0.765115861122701,0.651800263865604,1,10
0.731963669518158,0.688748164166163,0,13
1.04899298543605,0.650886773393424,1,10
0.672908682293772,0.676979081762745,1,2
0.717494897435695,0.541549118083147,1,18
0.812120273475423,0.614135425966473,1,6
0.847879499006847,0.496939108997786,1,13
0.74292774152583,0.491241629633706,1,9
0.422613993094778,0.719631373717239,1,14
0.814740873201678,0.728420887707785,1,9
0.818703262747854,0.702610570455816,0,13
0.811483956633808,0.638488991560541,1,3
0.572798170675056,0.752965103414072,1,8
0.615022073820415,0.7228844223592,1,3
0.570859435213959,0.766956596543662,1,4
0.753500928750818,0.727421787019933,1,16
0.447580702464298,0.781162177862789,1,4
0.608500167058496,0.631528187766552,1,6
0.598598993859377,0.750710818060143,1,4
0.578206673864197,0.90294501335393,1,11
0.487519516620615,0.670375066278532,1,8
0.699611272282581,0.715697467732059,1,16
0.693142158800982,0.655282548529908,0,15
0.426890378274818,0.916405609503218,1,8
0.921703930572342,0.844778109924858,0,18
0.632378056617786,0.762511644960571,1,17
0.536420980972767,0.655693004426293,1,18
0.957211360601705,0.681368026256849,1,12
0.738150641414631,0.696472646634218,0,12
0.575543973741063,0.827152248658757,1,17
0.682962762262584,0.946487347435858,1,3
0.499075452879016,0.60427283187305,1,9
0.74854702895701,0.782304629555394,0,7
0.938975327710656,0.707197058413002,1,2
0.904874822210782,0.802912843851572,0,10
0.839269789928404,0.709058010311878,1,4
0.496156931163483,0.80735894659861,0,18
0.810213822991678,0.584720973663651,0,3
0.640688645058229,0.765568403607882,0,8
0.549844814095102,0.583324846994572,1,14
0.730429051910113,0.665856312638441,1,10
0.887937736985671,0.762233337465388,1,12
0.655887457097631,0.743982687545826,1,10
0.650548406158922,0.832913789174843,1,6
0.696728065650559,0.884209616640522,1,9
0.870709215441389,0.839281157770649,1,7
0.685848496341003,0.691392132546,0,14
0.696547371901945,0.621096014321626,1,1
0.77744500459981,0.861816645281602,1,12
0.480182068220733,0.790929845777446,0,13
0.554483938275049,0.697421373379755,1,13
0.833262941718023,0.665299993686244,1,11
0.500260824879632,0.910409473916894,1,5
0.619521502762348,0.660466422582921,1,13
0.789343206399841,0.638079452495469,0,13
0.699131258974988,0.676082831361755,1,4
0.526544471160345,0.794708542690432,0,16
0.557626949095606,0.65771128142927,1,7
0.758551311683393,0.654708776631719,1,7
