"V1","V2","V3","V4"
0.710645884960525,0.740628620408741,1,2
0.569543289398185,0.717747646637226,1,0
0.779139544215219,0.602852358064403,0,4
0.777294547768667,0.636763873422901,1,3
0.649366149730397,0.649948643574023,0,1
0.578710029842591,0.865950716073754,1,3
0.734333201552729,0.490223874820352,0,6
0.624239503956279,0.713669892263371,0,4
0.712190696641152,0.676907521299969,1,3
0.525207118600504,0.620615656576056,1,0
0.73500173065638,0.668668745579812,1,3
0.704814890910257,0.644530450553728,1,5
0.540207886080849,0.827663177439887,0,3
0.618995968418435,0.599527387860873,1,3
0.817141090363132,0.731883122617857,0,3
0.598300675435924,0.91805246875869,0,6
0.584477218042414,0.746712959547372,1,3
0.801959644364916,0.7572070810888,1,4
0.654056479361418,0.653209731155306,1,3
0.804376271452385,0.70009038706984,1,5
0.80188877330869,0.657770553962054,0,7
0.596531368099283,0.600714383230893,1,3
0.726547043337312,0.619941276911635,1,8
0.606766106177608,0.873869824258832,0,4
0.753627679419004,0.865322013591769,1,1
0.485613634971379,0.63420777086184,0,5
0.732647276867644,0.631850360024482,1,2
0.488432017700693,0.800386581269441,1,8
0.867114962619878,0.693577751467918,1,5
0.675390190199104,0.53726950417215,1,4
0.718083239755499,0.626526304692185,1,7
0.773006983343308,0.637747199774231,0,8
0.717091266210838,0.654241738376981,1,6
0.84624668627366,0.733955714136575,1,5
0.701687175434201,0.81440013005697,0,1
0.909624756222123,0.65870139004775,0,4
0.595933451332269,0.689131394250817,1,5
0.585995313842118,0.707834322040829,1,9
0.716511739247717,0.694499140996937,1,8
0.521300659121175,0.789365155593497,1,7
0.563037458361925,0.641275188804433,1,8
0.587039124078393,0.695071948379096,1,7
0.653056003911166,0.614614660363167,0,4
0.917997428724969,0.694166231509844,0,2
0.687272744714985,0.819125990180148,1,4
0.685139998859988,0.580460767608503,0,3
1.02343070809445,0.624415042212261,0,2
0.562683886154182,0.64229332917657,0,7
0.553683737800356,0.824629752498351,0,5
0.688710376441519,0.54733098994025,0,1
0.602810236536093,0.818722492789223,0,8
0.609036491680022,0.668016147819461,0,1
0.726709052187955,0.697065216369903,0,8
0.68951706141517,0.723943397395822,1,6
0.704469603971853,0.811805512560205,0,1
0.567376476619209,0.781162492359581,1,0
0.499494675687635,0.798114466258608,0,3
0.559450257560418,0.644863137406984,0,0
0.589647377930419,0.866072464223076,0,4
0.667224293015055,0.681341594741106,0,2
0.725385211801626,0.679911739449853,0,1
0.583013571521126,0.590916787240781,1,6
0.906403399394891,0.829849394113936,0,6
0.720882967547845,0.766950288636343,0,9
