"V1","V2","V3","V4"
1.25725265406072,3.69383670971729,7,168
0.637442131992429,4.80595852364786,2,126
0.553463553544134,0.96978014218621,4,123
0.504146706778556,0.580790514359251,7,61
0.613685698714107,1.42939132871106,2,155
1.03227088600397,1.04381962795742,5,109
0.727165872696787,3.43017586623318,2,164
0.98994948528707,1.80737145245075,4,111
0.726876971777529,4.11913918447681,5,175
0.76262387027964,3.97778031649068,6,149
0.771106455475092,1.73701791441999,8,138
0.639949321281165,0.585646289400756,3,64
0.575376382097602,0.622695578495041,1,4
0.580286884214729,0.497754914686084,1,69
0.636765803210437,1.71521368087269,8,172
0.872320258058608,0.353329615900293,0,104
0.700299881864339,1.94880378665403,3,114
0.706809452269226,3.36198825854808,1,148
0.464891529642045,0.592203973792493,8,49
0.573765648994595,4.15715183480643,2,182
0.895214864518493,0.845318039646372,7,122
0.425261151976883,3.17084701149724,8,136
0.831914950627834,1.71116881305352,5,109
0.790239953901619,4.41935447277501,3,187
0.706305483821779,1.91091285669245,2,148
1.02490226691589,2.4465703452006,3,85
0.758529454935342,1.05768205830827,3,95
1.0372240236029,1.28441086038947,4,24
0.48473710147664,0.488670659251511,7,103
0.523052243050188,2.64143259497359,6,154
0.320898338221014,3.49860541173257,4,113
0.609231632202864,1.58703751163557,2,100
0.832415113225579,3.97627668571658,5,193
1.00711313681677,1.43289590487257,2,97
1.35772688500583,0.257179189939052,8,187
0.639914232771844,2.33068749541417,3,177
0.859947844408453,1.29414923489094,6,150
0.513803305104375,0.723275444470346,5,26
0.990171884652227,0.424055745825171,8,95
0.827077283058316,2.87655789987184,1,152
1.22996677830815,0.696880667237565,6,38
0.588115757796913,2.66024798504077,6,118
0.557815482374281,4.62755161221139,0,165
0.564589723944664,3.19013772765175,2,145
1.07223312044516,1.32831455091946,8,158
0.689930038060993,0.840650163590908,3,19
0.424558885395527,2.8526715922635,7,58
1.23690009769052,4.17264211224392,8,166
0.389610659796745,3.88453180901706,1,199
0.596766936127096,1.56843836070038,4,169
0.280035545118153,4.41625799750909,4,166
0.797862445469946,3.89162147999741,3,160
1.09014246053994,1.19790310505778,3,80
0.507587524596602,4.98064969200641,2,166
0.762704703956842,3.24419293785468,4,49
0.866839689202607,1.12345758476295,6,121
0.591724188067019,4.60958850337192,3,182
0.844196339137852,1.70951800537296,7,169
0.84403818892315,0.777126844041049,1,12
0.295243696775287,3.41173377004452,3,104
0.553699365351349,3.73163009178825,4,152
0.468034987803549,3.98289687931538,0,131
0.644441375974566,0.869878213852644,4,9
0.438276629894972,4.24469307530671,4,110
0.96854132367298,1.35774888913147,0,113
0.654928263276815,2.79122824547812,2,167
0.544728706590831,1.56416282989085,2,80
0.937473060097545,0.917399619938806,3,46
0.311141045298427,4.38168281456456,6,72
1.02390791615471,1.57044203369878,3,180
0.4568463540636,2.9126111685764,4,121
0.72351238457486,1.52585479896516,1,99
0.447680333163589,4.36393094598316,7,106
0.648047801107168,2.03982506180182,2,147
0.676778981462121,1.50234586559236,5,93
0.944018417969346,3.4616318391636,1,149
1.2643406894058,1.69078752049245,6,200
0.620466612279415,0.993682027328759,6,40
1.0513918842189,2.95832602540031,2,185
0.908171266317368,1.70178252737969,5,193
1.22876407857984,0.662786395987496,7,61
0.568664103746414,0.544421304948628,4,78
0.611329007428139,1.27781246672384,0,88
0.567703255452216,3.99128497345373,3,120
0.469297662377357,3.43457406270318,6,113
0.814644734375179,1.6061280190479,2,143
0.732335584238172,2.23562060156837,5,186
0.886049821972847,3.94251823076047,3,162
0.812894184608012,3.17191613372415,3,125
0.484817040152848,4.24486594041809,0,163
0.521669085137546,4.69415213679895,7,165
0.530027471948415,2.53140849294141,6,111
0.526048806030303,4.67083711759187,2,173
0.97028985992074,1.16259579430334,8,168
0.471293998416513,4.63093609549105,3,99
0.503214792348444,4.88466533599421,4,167
1.53567133424804,4.44178323145024,7,144
0.812217344995588,2.33328354312107,3,182
0.490040225442499,1.20536787784658,8,67
0.540289776865393,1.93767558783293,4,175
0.83254981925711,4.45724520483054,1,180
0.925921768881381,1.5638860152103,5,158
0.591309730429202,2.14139370014891,4,156
0.837268678471446,4.39317722572014,5,193
0.877036620397121,0.556436225306243,3,26
0.776878800243139,3.54916151612997,1,181
0.725819423794746,2.19265024061315,1,123
0.951104535721242,4.66947408393025,3,194
0.615951253566891,3.6825875879731,3,194
0.781561968382448,2.39530670689419,2,170
0.624906474258751,1.61206339718774,7,191
0.426554181613028,1.75334224011749,5,86
0.8241614876315,1.61161270691082,3,171
0.642297410871834,0.610289861215279,2,92
0.734221438411623,2.73173788329586,1,175
0.327835286501795,2.8587623371277,5,139
0.787470242939889,1.89174604369327,1,101
0.781902726273984,4.78083485853858,4,139
0.704940229188651,2.8918241802603,3,164
0.815210898872465,1.85436925967224,2,123
0.780704881064594,2.68592895939946,5,197
0.504513804800808,2.5908594368957,3,131
0.907829199917614,2.47846490354277,4,175
0.631103255786002,3.2663656945806,3,135
0.40082654543221,1.97472132160328,4,73
0.635283301118761,4.7769624995999,8,79
1.03700525918975,4.41279167192988,5,173
0.746206710115075,4.5264781115111,5,147
0.613130117300898,3.5712615866214,6,198
1.0568531062454,2.95492184115574,3,138
1.1752009075135,0.895189059665427,4,127
0.504416695330292,1.82268808828667,8,65
0.602881617844105,0.58942899457179,4,99
1.40779199125245,2.74889182299376,7,187
0.81449038721621,4.70287940232083,1,95
0.990556699689478,4.4973931403365,4,188
0.87189219892025,2.09609411540441,6,193
0.906478227581829,2.73890986689366,8,198
0.658421140164137,3.54121092241257,1,77
0.916816848795861,3.53660416672938,1,195
0.289779578335583,0.928761076647788,8,77
0.571449643932283,1.58618839457631,6,172
0.891554317902774,4.54185148933902,3,163
0.369028775021434,3.29233689932153,7,122
1.25870295520872,2.42704095086083,6,184
0.485822365153581,4.819292150205,0,190
0.814185817260295,1.10727807506919,4,125
