"V1","V2","V3","V4","V5"
0.942603417206556,1.76373085891828,0.859326872974634,0.318577738750878,2.17268188614859
0.92250725068152,0.919781085569412,0.749710592441261,0.0393296136842205,1.34228324793414
1.34937663190067,1.28647719649598,1.09716130560264,0.0625788270439147,1.53578468366772
0.379759955219924,1.46235318249092,0.93127872236073,0.132773684508042,1.93867903221221
1.31251283688471,0.215342366136611,0.399769514333457,0.0490856992619874,1.43448390256822
1.84186712512746,0.782679418101907,1.0631172475405,0.0154138572205141,3.52487726244703
0.945904002990574,0.441355203278363,0.304718642495573,0.188346322121536,2.05425542142192
1.46970600681379,0.0942499721422791,0.239838880021125,0.0628065894905776,0.529235680266004
0.554039649199694,0.79673831211403,0.463931212667376,0.299729391600831,1.32301852636111
0.533521384466439,0.987366073299199,0.565526206046343,0.653991753522394,0.663250654893797
1.16243304032832,1.1352547085844,1.24246742902324,0.0599831033708272,3.22590837761434
0.399556713644415,1.31998193450272,0.460279894061387,0.437227057992527,2.35360903506289
0.417019141837955,1.69478172855452,0.742459336761385,0.483493093753158,0.669426195441667
1.73601493425667,0.438049736898392,0.765907658264041,0.0627470567722535,1.55397485991958
1.63150188373402,0.651621033903211,0.488569128327072,0.039674527121838,2.38833559101377
0.391262812539935,1.50817625876516,0.838540779426694,0.14297931724876,0.228160591921371
1.39558566780761,0.877139946911484,1.05681141419336,0.00589882797871809,2.56904750800304
1.72496784385294,0.146371074020863,0.539551918860525,0.00337909568515745,3.85566660883075
0.748081085737795,0.618885023519397,0.790851797442883,0.0366100037357884,1.33911622455673
1.29465629626065,0.248263767454773,0.361520194448531,0.0350680096214951,2.90456528689014
1.05525991786271,1.27337205037475,1.33690768387169,0.0188002510255851,3.90338480628651
0.355974613688886,0.267642085440457,0.585618595127016,0.532963852057077,3.43381870560801
1.40093843173236,1.32439159229398,1.24781948700547,0.0229289694701489,3.50208878330715
1.1098940083757,1.48550866544247,1.35544214118272,0.404136980525074,3.67291179945879
0.896179939620197,1.88098412333056,0.59223578684032,0.0624694273430932,3.65870551309065
1.02341796411201,1.14498554263264,1.01532731670886,0.0750447461461355,1.29413085740469
1.14769924525172,1.83036808809265,1.41682991106063,0.0631799891376017,3.59782667093322
0.633608173113316,1.56452080467716,0.745963376946747,0.538534413639206,3.15666587188751
0.621596480719745,1.3670240258798,1.20020055724308,0.0891999802510473,3.70865612052154
1.73027369054034,1.96174040669575,0.783085926435888,0.00278941847810172,0.738277331748514
