"V1","V2","V3","V4"
0.752846726639431,2.27921549994678,2,135
0.814754487235812,0.764279949786478,4,96
0.755465360188582,1.06714137463254,1,67
0.828256572460464,0.857970469710248,4,106
0.777675192857515,2.05299856947565,2,92
0.821601297564763,4.10065369670153,0,112
0.750841385644974,0.989005141198958,1,51
0.516665166856108,0.560348834430664,1,9
0.660075401794864,1.94766153113038,0,116
0.4759071122102,2.01107505893992,1,138
0.503997670129946,2.89154936979812,0,120
0.809205869573347,1.25707054943406,2,88
0.753637677063675,1.96017894918886,2,132
0.650730466559801,2.1822929734433,2,137
0.55665289261825,0.386988213937514,1,135
0.846153449381866,0.632249228055259,1,32
0.772688403968315,2.38497782947512,4,141
0.431905083507521,4.92417706881333,3,106
0.779224419303125,2.55809495291251,2,143
0.570518755770462,2.58273764468146,2,76
0.596792620949416,3.67399654951598,2,145
0.83638257912514,2.18378880680298,1,139
0.669250438550063,3.97385472287392,1,98
0.650868898518711,1.49704088172532,1,82
0.897829715284048,2.89569107867945,0,123
0.701661108567543,1.53549540783691,0,140
0.66868662584693,4.82506008055579,2,123
0.738680818617555,0.537408726254815,2,4
0.467621799821182,4.77987173404879,2,130
0.528427897322063,3.43675180751751,4,98
0.787438226700615,0.485469977428369,2,124
0.710384354631378,1.13164943921229,2,108
0.607657008726882,2.70976743502942,1,130
0.514833663415694,1.01622422905436,4,41
0.606638450199015,4.63289670906784,0,94
0.573384873350288,2.85152275537838,3,118
0.462417232263102,4.33808398587291,4,144
0.807569005037365,1.24110560970699,3,82
0.417491167126299,1.95170654677296,4,101
0.473471172386218,0.954544328019275,2,67
0.606599432761853,1.50472997867618,2,111
0.431575656008918,3.07957991521017,4,122
0.798087911158221,0.585059717645354,2,9
0.667843824135605,4.7403078140418,2,117
0.479527294475626,1.08529774650594,4,88
0.523268341033999,0.740469649134627,0,43
0.686157454561459,4.81535217585337,3,118
0.502243904858167,2.68675845231285,3,125
0.567594990455548,1.50721986108946,3,125
0.602507888213339,4.90475360607788,0,117
0.698516399018084,1.39971291193737,3,57
0.712028052864843,0.894374886563841,2,50
0.704336946762728,1.37129924787608,2,139
