"V1","V2","V3","V4"
0.987742160150522,0.934908994492294,1,1
0.825367014483749,0.823305775434294,1,0
0.790514022059755,0.786324990573124,0,2
1.01471780437321,0.943707962072836,1,0
1.01458466443335,0.990584310657494,0,4
0.916496728301868,0.732741061198812,1,3
0.942612978666645,0.93791241018434,0,1
1.15942846636466,0.899551657355608,1,2
0.731194116141467,0.959771888556246,0,2
0.754847395834527,0.979927203852683,1,1
0.955495749186003,0.937285327261819,1,4
0.965866699843324,0.76830013181414,1,2
0.64949273449834,0.891874139018544,0,1
0.996421336019218,0.78492901616642,1,1
1.46967421681503,0.988997641597735,1,0
1.18042477470457,0.779818580970815,1,1
0.827629379075892,1.25901502591999,1,1
1.15874232304883,0.741782546797534,1,1
0.900464000222911,0.766822130362032,0,2
0.955055544835822,0.902042647628218,1,4
0.895075241961916,0.841809728063627,1,1
0.733849075901241,0.740955873420882,0,1
1.03489679793782,0.917223485888059,0,4
1.04893341037812,1.13521945148904,0,3
0.954853906148108,0.669990950479573,0,4
1.12733099540892,1.09016545198071,0,0
1.13415555935657,0.955304774423596,1,4
0.886942062119336,0.902860354341289,1,1
1.25736382614739,1.28483677483519,0,2
0.821122698973133,0.833726379943085,0,3
0.893419101929363,0.893914963271596,1,3
0.716791815175039,0.90145362386259,0,0
1.00415009023935,1.00479201399522,1,3
0.947409933599996,0.852432980224291,1,3
0.918543311070338,0.794259396803615,1,1
0.919917207553143,1.06983422350694,1,2
0.782099149778102,0.969204893318618,0,0
1.09841551432231,0.808688112807077,1,1
0.717680802165978,0.858796574628039,1,2
0.817527653467571,1.00429318583706,1,2
0.975502215855787,0.865796506331842,1,1
0.922099260093594,1.00736425597822,1,0
0.950324263741258,1.17079571446238,0,3
0.93983742122026,0.743368281808309,1,2
0.900921962749467,0.834975556429375,1,2
1.10832643169126,0.764164390527284,0,3
0.970681164582545,0.724651335569459,1,4
0.81864006251146,0.978558111077711,1,3
1.06451463256466,0.976061531956448,1,2
0.687377137664684,0.907487353374912,1,1
0.866073813496288,0.941815093196654,1,2
1.06689665953558,0.935758547658049,0,4
0.972426746008881,0.997196135046086,1,0
1.24082890959092,1.04406766074427,0,3
0.663010624168655,0.79597350592963,1,4
0.924335071028606,0.88895108626063,1,4
0.702375251247513,0.976060133242754,1,4
0.763153746548558,1.0003677947332,0,3
0.953218487616282,0.875076205825942,1,1
0.866322484279324,0.808498214650575,0,1
1.15040947603707,1.06251770821536,1,3
0.741916111676915,1.01330229003891,1,3
0.935707925554893,0.898397030559854,0,1
1.17790868447845,0.972865924116721,1,3
0.941082859335665,0.993759764191591,1,4
0.798996927445861,0.710615631518479,0,3
0.889413971755962,1.12151887206861,0,2
0.892444591259736,0.840704537726241,1,0
0.941970977111506,0.91534743438029,1,2
0.779592516597535,0.933684747709872,1,1
0.885920346851423,0.757452252423882,1,1
0.857223698771179,1.00439305787115,0,4
0.947651122382362,1.04245480618789,1,2
1.05134852915335,0.872819367792401,0,1
0.891374145198512,0.877130320151189,1,0
