"V1","V2","V3","V4","V5"
0.969844867790851,0.516123096278855,0.427404784702735,0.00483468118044917,0.432832874694661
0.444799048008953,1.57377568908347,0.603149895136482,0.0130386696923895,1.5095964351473
1.37987352970022,4.05073323138128,0.845114440489383,0.069355601100846,0.328282827680207
1.39843939089734,1.03989218361086,0.485909892632824,0.0416994464833789,1.09880126929141
0.830451836753567,2.6531299553289,0.780250088338318,0.0952742683876034,1.0041629485013
1.20678278836915,1.051835318531,0.575811524324552,0.0296860315414399,0.063036427216815
0.808323629609759,3.03476130972238,0.866895942518801,0.106330689342043,0.844175500998119
0.658005703502154,1.76296390565145,0.709140977335497,0.0912152534818491,1.14690016092181
1.66593543216624,2.24302482988717,0.785820998703803,0.0694020543725397,0.716552775828204
1.85467490887607,3.87709579961503,0.966764742745038,0.0046398296719885,0.2496836556646
0.737565580061136,4.42850841402732,0.915969354958866,0.0610759080719845,0.448348503678157
0.755213734100622,0.623911180276878,0.466694578702452,0.0758389588941064,0.417561326898783
0.549128106081862,2.40592446401076,0.792268584975776,0.0607508992234929,0.885896368809708
1.24007354960846,1.43058175059162,0.693768072921203,0.102113920086755,1.07721650667861
1.0301699470965,3.07591903640589,0.811600296325381,0.0294490250456947,1.49198587913193
0.984978509714326,3.1812164023038,0.862787484054548,0.0694139214852685,1.59578835108141
1.52911510130621,2.96209266589999,0.853234866753269,0.102116212856688,1.47083390110237
0.780656728348943,4.50273160346585,0.947042520873519,0.00346442720322937,0.541252010833741
1.82772737226408,2.09141130132478,0.719069846290824,0.0364916379868553,0.887049803004912
1.21162685772409,2.02035471632999,0.733877268964212,0.0175977200406274,0.374091970626179
1.78746926309293,1.6749239539227,0.659396066905402,0.102312481310907,0.687334872597985
0.745387355524408,4.07330678180219,0.878371212318277,0.0164503717245321,1.59976195819664
1.01141672361558,1.76492818530901,0.638753076590818,0.0375655228103579,0.224896607623854
0.969608644111782,1.68932200250098,0.703718517601767,0.0409940780632558,0.66890880475405
0.45081850429451,3.13336506909052,0.77350848283339,0.00448725000282156,0.802018520340588
1.77530936374752,1.88947806201813,0.689666852351619,0.0293291849604963,0.0705946450975561
1.45995910553488,2.11585957671815,0.585693553484836,0.00358124141208011,1.38278863802214
1.08204696577425,4.4862655296962,0.947579191072313,0.0129299531080296,1.27685007768828
0.900231452014442,1.59046673965061,0.711471630047666,0.0886598114117805,0.928350665087403
1.27447433951969,1.70623730098712,0.694111998127845,0.106245866970962,0.137332503201245
0.839776324229932,1.06250967149245,0.570937967150195,0.0962030027682809,1.25240609851235
1.34731511599395,4.06772238560786,0.908968859311702,0.00119242570313999,1.57245648545476
0.90496175369527,1.57800989735508,0.603451228765295,0.0552277287314753,0.459302277548138
0.710392629377695,4.22632846176387,0.90790405164545,0.106182952502018,1.05113112705824
1.43025463866288,2.46106923531863,0.678301114776261,0.0200418518195241,1.40899100087948
0.537306076074611,3.32871213722196,0.81131097636365,0.106769559678236,1.5540073493255
1.58397173175058,4.09316383589998,0.964368972102964,0.0694129513578471,1.47054469771677
1.52463137566522,1.2125265917867,0.703176266884978,0.0199484958351226,1.61930173446043
1.53560141410939,3.23120914169872,0.878225727549053,0.0293292309312336,0.839335955790808
1.22728120344806,2.55238014191437,0.74571084744214,0.0692085548144384,1.60074349284894
0.60122627438351,2.08914682795139,0.814533800702448,0.0195544792792941,0.135598959610797
