"rep","dens","rand","rich","species","n","n.I","max.dI","tmax.dI","n.E","FOI","pE","pI","comp_Abund","comp_relAbund","comp_nI","pcomp_Abund","comp.i","n.Eweighted","p.Eweighted"
13,"sub",TRUE,2,"tot",300,165,37,3,237,0.141680560425328,0.79,0.55,169,0.563333333333333,151,0.563333333333333,NA,135,0.45
13,"sub",TRUE,4,"1",110,78,31,3,65,2.65934065934066,0.590909090909091,0.336666666666667,126.2,0.420666666666667,80.7,1.14727272727273,1,65,0.216666666666667
13,"sub",TRUE,4,"3",60,12,2,3,36,0.0938086303939963,0.6,0.336666666666667,126.2,0.420666666666667,80.7,2.10333333333333,0.2,7.2,0.024
13,"sub",TRUE,4,"4",42,3,0,2,29,0.0377306336811554,0.69047619047619,0.336666666666667,126.2,0.420666666666667,80.7,3.0047619047619,0.1,2.9,0.00966666666666667
13,"sub",TRUE,4,"6",88,8,0,2,59,0.0429535623516739,0.670454545454545,0.336666666666667,126.2,0.420666666666667,80.7,1.43409090909091,0,0,0
13,"sub",TRUE,4,"tot",300,101,33,3,189,0.136979084347505,0.63,0.336666666666667,126.2,0.420666666666667,80.7,0.420666666666667,NA,75.1,0.250333333333333
13,"sub",TRUE,6,"1",94,63,21,3,59,1.64632768361582,0.627659574468085,0.333333333333333,113.7,0.379,68.4,1.20957446808511,1,59,0.196666666666667
13,"sub",TRUE,6,"2",19,7,3,3,12,0.174311926605505,0.631578947368421,0.333333333333333,113.7,0.379,68.4,5.98421052631579,0.3,3.6,0.012
13,"sub",TRUE,6,"3",52,12,2,3,28,0.161264505802321,0.538461538461538,0.333333333333333,113.7,0.379,68.4,2.18653846153846,0.2,5.6,0.0186666666666667
13,"sub",TRUE,6,"4",36,9,0,2,20,0.09,0.555555555555556,0.333333333333333,113.7,0.379,68.4,3.15833333333333,0.1,2,0.00666666666666667
13,"sub",TRUE,6,"5",26,5,0,2,15,0.074189364461738,0.576923076923077,0.333333333333333,113.7,0.379,68.4,4.37307692307692,0,0,0
13,"sub",TRUE,6,"6",73,4,0,2,46,0.054792616479484,0.63013698630137,0.333333333333333,113.7,0.379,68.4,1.55753424657534,0,0,0
13,"sub",TRUE,6,"tot",300,100,26,3,180,0.165361183637946,0.6,0.333333333333333,113.7,0.379,68.4,0.379,NA,70.2,0.234
14,"sub",TRUE,1,"3",300,41,5,3,99,0.391006842619746,0.33,0.136666666666667,60,0.2,8.2,0.2,0.2,19.8,0.066
14,"sub",TRUE,1,"tot",300,41,5,3,99,0.391006842619746,0.33,0.136666666666667,60,0.2,8.2,0.2,NA,19.8,0.066
14,"sub",TRUE,2,"3",168,28,5,4,52,0.505685618729097,0.30952380952381,0.133333333333333,46.8,0.156,6.8,0.278571428571429,0.2,10.4,0.0346666666666667
14,"sub",TRUE,2,"4",132,12,0,2,48,0.260428410372041,0.363636363636364,0.133333333333333,46.8,0.156,6.8,0.354545454545455,0.1,4.8,0.016
14,"sub",TRUE,2,"tot",300,40,5,4,100,0.372340425531915,0.333333333333333,0.133333333333333,46.8,0.156,6.8,0.156,NA,15.2,0.0506666666666667
14,"sub",TRUE,4,"2",42,9,5,3,17,0.409631209996952,0.404761904761905,0.146666666666667,43.3,0.144333333333333,7.5,1.03095238095238,0.3,5.1,0.017
14,"sub",TRUE,4,"3",110,20,4,3,41,0.31859756097561,0.372727272727273,0.146666666666667,43.3,0.144333333333333,7.5,0.393636363636364,0.2,8.2,0.0273333333333333
14,"sub",TRUE,4,"4",87,8,0,2,33,0.231109799291617,0.379310344827586,0.146666666666667,43.3,0.144333333333333,7.5,0.497701149425287,0.1,3.3,0.011
14,"sub",TRUE,4,"6",61,7,0,2,26,0.170363868496649,0.426229508196721,0.146666666666667,43.3,0.144333333333333,7.5,0.70983606557377,0,0,0
14,"sub",TRUE,4,"tot",300,44,9,3,117,0.261588920314969,0.39,0.146666666666667,43.3,0.144333333333333,7.5,0.144333333333333,NA,16.6,0.0553333333333333
14,"sub",TRUE,6,"1",19,7,5,3,5,14.44,0.263157894736842,0.15,56,0.186666666666667,13.2,2.94736842105263,1,5,0.0166666666666667
14,"sub",TRUE,6,"2",36,6,1,3,13,0.375,0.361111111111111,0.15,56,0.186666666666667,13.2,1.55555555555556,0.3,3.9,0.013
14,"sub",TRUE,6,"3",94,19,3,3,36,0.316056279743431,0.382978723404255,0.15,56,0.186666666666667,13.2,0.595744680851064,0.2,7.2,0.024
14,"sub",TRUE,6,"4",74,6,0,2,27,0.262351964999623,0.364864864864865,0.15,56,0.186666666666667,13.2,0.756756756756757,0.1,2.7,0.009
14,"sub",TRUE,6,"5",26,1,0,2,10,0.229834254143646,0.384615384615385,0.15,56,0.186666666666667,13.2,2.15384615384615,0,0,0
14,"sub",TRUE,6,"6",51,6,0,2,21,0.188261351052049,0.411764705882353,0.15,56,0.186666666666667,13.2,1.09803921568627,0,0,0
14,"sub",TRUE,6,"tot",300,45,9,3,112,0.303262688232013,0.373333333333333,0.15,56,0.186666666666667,13.2,0.186666666666667,NA,18.8,0.0626666666666667
15,"sub",TRUE,1,"4",300,30,0,2,87,0.444333187308342,0.29,0.1,30,0.1,3,0.1,0.1,8.7,0.029
15,"sub",TRUE,1,"tot",300,30,0,2,87,0.444333187308342,0.29,0.1,30,0.1,3,0.1,NA,8.7,0.029
15,"sub",TRUE,2,"2",132,41,12,3,64,0.264134877384196,0.484848484848485,0.186666666666667,56.4,0.188,13.8,0.427272727272727,0.3,19.2,0.064
15,"sub",TRUE,2,"4",168,15,0,2,75,0.154769687964339,0.446428571428571,0.186666666666667,56.4,0.188,13.8,0.335714285714286,0.1,7.5,0.025
15,"sub",TRUE,2,"tot",300,56,12,3,139,0.194037078029884,0.463333333333333,0.186666666666667,56.4,0.188,13.8,0.188,NA,26.7,0.089
15,"sub",TRUE,4,"1",42,24,15,3,23,1.82608695652174,0.547619047619048,0.243333333333333,79.1,0.263666666666667,34,1.88333333333333,1,23,0.0766666666666667
15,"sub",TRUE,4,"2",87,30,7,3,43,0.29420945840487,0.494252873563218,0.243333333333333,79.1,0.263666666666667,34,0.909195402298851,0.3,12.9,0.043
15,"sub",TRUE,4,"4",110,10,0,2,62,0.0773490375318625,0.563636363636364,0.243333333333333,79.1,0.263666666666667,34,0.719090909090909,0.1,6.2,0.0206666666666667
15,"sub",TRUE,4,"5",61,9,0,2,29,0.134351985683805,0.475409836065574,0.243333333333333,79.1,0.263666666666667,34,1.29672131147541,0,0,0
15,"sub",TRUE,4,"tot",300,73,22,3,157,0.170054551549691,0.523333333333333,0.243333333333333,79.1,0.263666666666667,34,0.263666666666667,NA,42.1,0.140333333333333
15,"sub",TRUE,6,"1",36,17,8,3,11,9.81818181818182,0.305555555555556,0.176666666666667,71.4,0.238,24.4,1.98333333333333,1,11,0.0366666666666667
15,"sub",TRUE,6,"2",74,21,7,3,31,0.345585055781372,0.418918918918919,0.176666666666667,71.4,0.238,24.4,0.964864864864865,0.3,9.3,0.031
15,"sub",TRUE,6,"3",19,3,1,3,8,0.219230769230769,0.421052631578947,0.176666666666667,71.4,0.238,24.4,3.75789473684211,0.2,1.6,0.00533333333333333
15,"sub",TRUE,6,"4",94,5,0,2,44,0.135212888377445,0.468085106382979,0.176666666666667,71.4,0.238,24.4,0.759574468085106,0.1,4.4,0.0146666666666667
15,"sub",TRUE,6,"5",51,4,0,2,23,0.145062982527428,0.450980392156863,0.176666666666667,71.4,0.238,24.4,1.4,0,0,0
15,"sub",TRUE,6,"6",26,3,0,2,8,0.409090909090909,0.307692307692308,0.176666666666667,71.4,0.238,24.4,2.74615384615385,0,0,0
15,"sub",TRUE,6,"tot",300,53,16,3,125,0.253304904051173,0.416666666666667,0.176666666666667,71.4,0.238,24.4,0.238,NA,26.3,0.0876666666666667
16,"sub",TRUE,1,"3",300,49,8,3,124,0.243937018380759,0.413333333333333,0.163333333333333,60,0.2,9.8,0.2,0.2,24.8,0.0826666666666667
16,"sub",TRUE,1,"tot",300,49,8,3,124,0.243937018380759,0.413333333333333,0.163333333333333,60,0.2,9.8,0.2,NA,24.8,0.0826666666666667
16,"sub",TRUE,2,"1",132,109,30,3,95,1.50336496980155,0.71969696969697,0.523333333333333,165.6,0.552,118.6,1.25454545454545,1,95,0.316666666666667
16,"sub",TRUE,2,"3",168,48,9,3,131,0.0539235524791716,0.779761904761905,0.523333333333333,165.6,0.552,118.6,0.985714285714286,0.2,26.2,0.0873333333333333
16,"sub",TRUE,2,"tot",300,157,39,3,226,0.151340986552487,0.753333333333333,0.523333333333333,165.6,0.552,118.6,0.552,NA,121.2,0.404
16,"sub",TRUE,4,"1",87,75,23,3,66,1.57098381070984,0.758620689655172,0.453333333333333,121.5,0.405,87.7,1.39655172413793,1,66,0.22
16,"sub",TRUE,4,"2",41,19,3,5,32,0.0946153846153846,0.780487804878049,0.453333333333333,121.5,0.405,87.7,2.96341463414634,0.3,9.6,0.032
16,"sub",TRUE,4,"3",111,35,9,3,88,0.0566905005107252,0.792792792792793,0.453333333333333,121.5,0.405,87.7,1.09459459459459,0.2,17.6,0.0586666666666667
16,"sub",TRUE,4,"5",61,7,0,2,48,0.0213447459086994,0.786885245901639,0.453333333333333,121.5,0.405,87.7,1.99180327868852,0,0,0
16,"sub",TRUE,4,"tot",300,136,34,3,234,0.0984432234432234,0.78,0.453333333333333,121.5,0.405,87.7,0.405,NA,93.2,0.310666666666667
16,"sub",TRUE,6,"1",74,45,21,3,41,2.84172288531396,0.554054054054054,0.323333333333333,105.3,0.351,54.8,1.42297297297297,1,41,0.136666666666667
16,"sub",TRUE,6,"2",36,16,2,7,24,0.161637931034483,0.666666666666667,0.323333333333333,105.3,0.351,54.8,2.925,0.3,7.2,0.024
16,"sub",TRUE,6,"3",93,24,5,5,49,0.181212183365809,0.526881720430108,0.323333333333333,105.3,0.351,54.8,1.13225806451613,0.2,9.8,0.0326666666666667
16,"sub",TRUE,6,"4",19,2,0,2,11,0.0687471732247852,0.578947368421053,0.323333333333333,105.3,0.351,54.8,5.54210526315789,0.1,1.1,0.00366666666666667
16,"sub",TRUE,6,"5",52,8,0,2,33,0.0504030200999898,0.634615384615385,0.323333333333333,105.3,0.351,54.8,2.025,0,0,0
16,"sub",TRUE,6,"6",26,2,0,2,14,0.109243697478992,0.538461538461538,0.323333333333333,105.3,0.351,54.8,4.05,0,0,0
16,"sub",TRUE,6,"tot",300,97,24,3,172,0.181395348837209,0.573333333333333,0.323333333333333,105.3,0.351,54.8,0.351,NA,59.1,0.197
17,"sub",TRUE,1,"2",300,115,21,3,191,0.159535100463255,0.636666666666667,0.383333333333333,90,0.3,34.5,0.3,0.3,57.3,0.191
17,"sub",TRUE,1,"tot",300,115,21,3,191,0.159535100463255,0.636666666666667,0.383333333333333,90,0.3,34.5,0.3,NA,57.3,0.191
17,"sub",TRUE,2,"1",132,130,32,5,114,1.12383900928793,0.863636363636364,0.786666666666667,182.4,0.608,161.8,1.38181818181818,1,114,0.38
17,"sub",TRUE,2,"2",168,106,13,3,151,0.0951149201402415,0.898809523809524,0.786666666666667,182.4,0.608,161.8,1.08571428571429,0.3,45.3,0.151
17,"sub",TRUE,2,"tot",300,236,45,5,265,0.193359453351698,0.883333333333333,0.786666666666667,182.4,0.608,161.8,0.608,NA,159.3,0.531
17,"sub",TRUE,4,"1",88,68,26,3,54,2.01982263954095,0.613636363636364,0.386666666666667,121,0.403333333333333,80.3,1.375,1,54,0.18
17,"sub",TRUE,4,"2",110,41,10,3,76,0.120766518065074,0.690909090909091,0.386666666666667,121,0.403333333333333,80.3,1.1,0.3,22.8,0.076
17,"sub",TRUE,4,"5",60,5,0,2,40,0.0436681222707424,0.666666666666667,0.386666666666667,121,0.403333333333333,80.3,2.01666666666667,0,0,0
17,"sub",TRUE,4,"6",42,2,0,2,32,0.0251919385796545,0.761904761904762,0.386666666666667,121,0.403333333333333,80.3,2.88095238095238,0,0,0
17,"sub",TRUE,4,"tot",300,116,36,3,202,0.132013201320132,0.673333333333333,0.386666666666667,121,0.403333333333333,80.3,0.403333333333333,NA,76.8,0.256
17,"sub",TRUE,6,"1",75,39,16,3,34,4.59558823529412,0.453333333333333,0.28,110.2,0.367333333333333,48.5,1.46933333333333,1,34,0.113333333333333
17,"sub",TRUE,6,"2",94,28,6,3,53,0.165834404808181,0.563829787234043,0.28,110.2,0.367333333333333,48.5,1.17234042553191,0.3,15.9,0.053
17,"sub",TRUE,6,"3",26,4,1,3,19,0.0426151884902568,0.730769230769231,0.28,110.2,0.367333333333333,48.5,4.23846153846154,0.2,3.8,0.0126666666666667
17,"sub",TRUE,6,"4",18,3,0,2,6,0.315789473684211,0.333333333333333,0.28,110.2,0.367333333333333,48.5,6.12222222222222,0.1,0.6,0.002
17,"sub",TRUE,6,"5",52,6,0,2,28,0.091522440598416,0.538461538461538,0.28,110.2,0.367333333333333,48.5,2.11923076923077,0,0,0
17,"sub",TRUE,6,"6",35,4,0,2,23,0.0456521739130435,0.657142857142857,0.28,110.2,0.367333333333333,48.5,3.14857142857143,0,0,0
17,"sub",TRUE,6,"tot",300,84,23,3,163,0.179628892351195,0.543333333333333,0.28,110.2,0.367333333333333,48.5,0.367333333333333,NA,54.3,0.181
18,"sub",TRUE,1,"1",300,300,99,5,270,1.06496272630458,0.9,1,300,1,300,1,1,270,0.9
18,"sub",TRUE,1,"tot",300,300,99,5,270,1.06496272630458,0.9,1,300,1,300,1,NA,270,0.9
18,"sub",TRUE,2,"1",168,161,50,3,146,1.1303787268332,0.869047619047619,0.676666666666667,194.4,0.648,169.4,1.15714285714286,1,146,0.486666666666667
18,"sub",TRUE,2,"3",132,42,6,5,110,0.0421940928270042,0.833333333333333,0.676666666666667,194.4,0.648,169.4,1.47272727272727,0.2,22,0.0733333333333333
18,"sub",TRUE,2,"tot",300,203,52,3,256,0.159734217964824,0.853333333333333,0.676666666666667,194.4,0.648,169.4,0.648,NA,168,0.56
18,"sub",TRUE,4,"1",111,87,26,3,70,2.07075630252101,0.630630630630631,0.426666666666667,146.4,0.488,96.8,1.31891891891892,1,70,0.233333333333333
18,"sub",TRUE,4,"2",60,20,3,4,41,0.114381833473507,0.683333333333333,0.426666666666667,146.4,0.488,96.8,2.44,0.3,12.3,0.041
18,"sub",TRUE,4,"3",87,19,4,3,58,0.0817120622568093,0.666666666666667,0.426666666666667,146.4,0.488,96.8,1.68275862068966,0.2,11.6,0.0386666666666667
18,"sub",TRUE,4,"5",42,2,0,2,30,0.0328767123287671,0.714285714285714,0.426666666666667,146.4,0.488,96.8,3.48571428571429,0,0,0
18,"sub",TRUE,4,"tot",300,128,31,3,199,0.166481687014428,0.663333333333333,0.426666666666667,146.4,0.488,96.8,0.488,NA,93.9,0.313
18,"sub",TRUE,6,"1",95,58,19,3,50,1.94222222222222,0.526315789473684,0.316666666666667,127.2,0.424,65.3,1.33894736842105,1,50,0.166666666666667
18,"sub",TRUE,6,"2",51,13,5,3,31,0.152238805970149,0.607843137254902,0.316666666666667,127.2,0.424,65.3,2.49411764705882,0.3,9.3,0.031
18,"sub",TRUE,6,"3",75,16,4,5,38,0.162930779105362,0.506666666666667,0.316666666666667,127.2,0.424,65.3,1.696,0.2,7.6,0.0253333333333333
18,"sub",TRUE,6,"4",19,2,0,2,14,0.0298930144745123,0.736842105263158,0.316666666666667,127.2,0.424,65.3,6.69473684210526,0.1,1.4,0.00466666666666667
18,"sub",TRUE,6,"5",35,1,0,2,23,0.0450885668276973,0.657142857142857,0.316666666666667,127.2,0.424,65.3,3.63428571428571,0,0,0
18,"sub",TRUE,6,"6",25,5,0,2,12,0.126557632398754,0.48,0.316666666666667,127.2,0.424,65.3,5.088,0,0,0
18,"sub",TRUE,6,"tot",300,95,24,3,168,0.195003167564143,0.56,0.316666666666667,127.2,0.424,65.3,0.424,NA,68.3,0.227666666666667
19,"sub",TRUE,1,"5",300,30,0,2,73,0.672585949768397,0.243333333333333,0.1,0,0,0,0,0,0,0
19,"sub",TRUE,1,"tot",300,30,0,2,73,0.672585949768397,0.243333333333333,0.1,0,0,0,0,NA,0,0
19,"sub",TRUE,2,"1",132,98,36,3,86,1.748432760364,0.651515151515151,0.383333333333333,132,0.44,98,1,1,86,0.286666666666667
19,"sub",TRUE,2,"5",168,17,0,2,112,0.0451855836471221,0.666666666666667,0.383333333333333,132,0.44,98,0.785714285714286,0,0,0
19,"sub",TRUE,2,"tot",300,115,36,3,198,0.143532590341101,0.66,0.383333333333333,132,0.44,98,0.44,NA,86,0.286666666666667
19,"sub",TRUE,4,"1",88,63,25,3,57,1.74436090225564,0.647727272727273,0.286666666666667,92.2,0.307333333333333,63.6,1.04772727272727,1,57,0.19
19,"sub",TRUE,4,"4",42,6,0,2,26,0.0569298542866825,0.619047619047619,0.286666666666667,92.2,0.307333333333333,63.6,2.1952380952381,0.1,2.6,0.00866666666666667
19,"sub",TRUE,4,"5",110,10,0,2,67,0.0622000131501085,0.609090909090909,0.286666666666667,92.2,0.307333333333333,63.6,0.838181818181818,0,0,0
19,"sub",TRUE,4,"6",60,7,0,2,40,0.0429799426934097,0.666666666666667,0.286666666666667,92.2,0.307333333333333,63.6,1.53666666666667,0,0,0
19,"sub",TRUE,4,"tot",300,86,25,3,190,0.110873630777451,0.633333333333333,0.286666666666667,92.2,0.307333333333333,63.6,0.307333333333333,NA,59.6,0.198666666666667
19,"sub",TRUE,6,"1",74,39,13,3,29,4.96914700544465,0.391891891891892,0.223333333333333,88.3,0.294333333333333,41.5,1.19324324324324,1,29,0.0966666666666667
19,"sub",TRUE,6,"2",19,5,2,3,10,0.209322033898305,0.526315789473684,0.223333333333333,88.3,0.294333333333333,41.5,4.64736842105263,0.3,3,0.01
19,"sub",TRUE,6,"3",25,5,2,3,15,0.120274914089347,0.6,0.223333333333333,88.3,0.294333333333333,41.5,3.532,0.2,3,0.01
19,"sub",TRUE,6,"4",36,0,0,2,23,0.0513833992094862,0.638888888888889,0.223333333333333,88.3,0.294333333333333,41.5,2.45277777777778,0.1,2.3,0.00766666666666667
19,"sub",TRUE,6,"5",94,11,0,2,45,0.130889457232168,0.478723404255319,0.223333333333333,88.3,0.294333333333333,41.5,0.93936170212766,0,0,0
19,"sub",TRUE,6,"6",52,7,0,2,25,0.131214953271028,0.480769230769231,0.223333333333333,88.3,0.294333333333333,41.5,1.69807692307692,0,0,0
19,"sub",TRUE,6,"tot",300,67,17,3,147,0.198238804724344,0.49,0.223333333333333,88.3,0.294333333333333,41.5,0.294333333333333,NA,37.3,0.124333333333333
20,"sub",TRUE,1,"2",300,126,26,3,192,0.183294997124784,0.64,0.42,90,0.3,37.8,0.3,0.3,57.6,0.192
20,"sub",TRUE,1,"tot",300,126,26,3,192,0.183294997124784,0.64,0.42,90,0.3,37.8,0.3,NA,57.6,0.192
20,"sub",TRUE,2,"2",168,46,10,3,72,0.383851468048359,0.428571428571429,0.203333333333333,50.4,0.168,13.8,0.3,0.3,21.6,0.072
20,"sub",TRUE,2,"6",132,15,0,2,51,0.226890756302521,0.386363636363636,0.203333333333333,50.4,0.168,13.8,0.381818181818182,0,0,0
20,"sub",TRUE,2,"tot",300,61,10,3,123,0.299125632765762,0.41,0.203333333333333,50.4,0.168,13.8,0.168,NA,21.6,0.072
20,"sub",TRUE,4,"1",60,43,16,3,37,2.31660231660232,0.616666666666667,0.333333333333333,101.7,0.339,56.6,1.695,1,37,0.123333333333333
20,"sub",TRUE,4,"2",111,40,11,3,74,0.12,0.666666666666667,0.333333333333333,101.7,0.339,56.6,0.916216216216216,0.3,22.2,0.074
20,"sub",TRUE,4,"3",42,8,1,3,29,0.0539927404718693,0.69047619047619,0.333333333333333,101.7,0.339,56.6,2.42142857142857,0.2,5.8,0.0193333333333333
20,"sub",TRUE,4,"6",87,9,0,2,56,0.0501674107142857,0.64367816091954,0.333333333333333,101.7,0.339,56.6,1.16896551724138,0,0,0
20,"sub",TRUE,4,"tot",300,100,28,3,196,0.116656386601947,0.653333333333333,0.333333333333333,101.7,0.339,56.6,0.339,NA,65,0.216666666666667
20,"sub",TRUE,6,"1",51,30,11,3,27,2.09876543209877,0.529411764705882,0.29,89,0.296666666666667,42.8,1.74509803921569,1,27,0.09
20,"sub",TRUE,6,"2",94,37,10,3,51,0.275682922741746,0.542553191489362,0.29,89,0.296666666666667,42.8,0.946808510638298,0.3,15.3,0.051
20,"sub",TRUE,6,"3",36,8,3,3,20,0.135338345864662,0.555555555555556,0.29,89,0.296666666666667,42.8,2.47222222222222,0.2,4,0.0133333333333333
20,"sub",TRUE,6,"4",26,1,0,2,14,0.0905923344947735,0.538461538461538,0.29,89,0.296666666666667,42.8,3.42307692307692,0.1,1.4,0.00466666666666667
20,"sub",TRUE,6,"5",19,3,0,2,10,0.0982758620689655,0.526315789473684,0.29,89,0.296666666666667,42.8,4.68421052631579,0,0,0
20,"sub",TRUE,6,"6",74,8,0,2,37,0.112633181126332,0.5,0.29,89,0.296666666666667,42.8,1.2027027027027,0,0,0
20,"sub",TRUE,6,"tot",300,87,24,3,159,0.201284970722186,0.53,0.29,89,0.296666666666667,42.8,0.296666666666667,NA,47.7,0.159
21,"sub",TRUE,1,"2",300,134,18,3,203,0.160651343956392,0.676666666666667,0.446666666666667,90,0.3,40.2,0.3,0.3,60.9,0.203
21,"sub",TRUE,1,"tot",300,134,18,3,203,0.160651343956392,0.676666666666667,0.446666666666667,90,0.3,40.2,0.3,NA,60.9,0.203
21,"sub",TRUE,2,"1",132,127,43,3,115,1.21210434782609,0.871212121212121,0.74,182.4,0.608,155.5,1.38181818181818,1,115,0.383333333333333
21,"sub",TRUE,2,"2",168,95,17,5,144,0.0922735578178021,0.857142857142857,0.74,182.4,0.608,155.5,1.08571428571429,0.3,43.2,0.144
21,"sub",TRUE,2,"tot",300,222,50,3,259,0.19249940790597,0.863333333333333,0.74,182.4,0.608,155.5,0.608,NA,158.2,0.527333333333333
21,"sub",TRUE,4,"1",88,72,21,3,66,1.24731182795699,0.75,0.413333333333333,125.2,0.417333333333333,85.6,1.42272727272727,1,66,0.22
21,"sub",TRUE,4,"2",110,44,4,4,70,0.154236943710628,0.636363636363636,0.413333333333333,125.2,0.417333333333333,85.6,1.13818181818182,0.3,21,0.07
21,"sub",TRUE,4,"4",42,4,0,2,29,0.0393882556629635,0.69047619047619,0.413333333333333,125.2,0.417333333333333,85.6,2.98095238095238,0.1,2.9,0.00966666666666667
21,"sub",TRUE,4,"5",60,4,0,2,44,0.0300525920360631,0.733333333333333,0.413333333333333,125.2,0.417333333333333,85.6,2.08666666666667,0,0,0
21,"sub",TRUE,4,"tot",300,124,24,3,209,0.132775119617225,0.696666666666667,0.413333333333333,125.2,0.417333333333333,85.6,0.417333333333333,NA,89.9,0.299666666666667
21,"sub",TRUE,6,"1",74,60,24,3,53,1.91334730957372,0.716216216216216,0.403333333333333,111,0.37,74.4,1.5,1,53,0.176666666666667
21,"sub",TRUE,6,"2",94,40,8,5,66,0.11991405935276,0.702127659574468,0.403333333333333,111,0.37,74.4,1.18085106382979,0.3,19.8,0.066
21,"sub",TRUE,6,"3",26,11,2,6,20,0.105978260869565,0.769230769230769,0.403333333333333,111,0.37,74.4,4.26923076923077,0.2,4,0.0133333333333333
21,"sub",TRUE,6,"4",36,2,0,2,27,0.0270880361173815,0.75,0.403333333333333,111,0.37,74.4,3.08333333333333,0.1,2.7,0.009
21,"sub",TRUE,6,"5",51,5,0,2,32,0.0582331730769231,0.627450980392157,0.403333333333333,111,0.37,74.4,2.17647058823529,0,0,0
21,"sub",TRUE,6,"6",19,3,0,2,10,0.101785714285714,0.526315789473684,0.403333333333333,111,0.37,74.4,5.84210526315789,0,0,0
21,"sub",TRUE,6,"tot",300,121,30,3,208,0.129004060455673,0.693333333333333,0.403333333333333,111,0.37,74.4,0.37,NA,79.5,0.265
22,"sub",TRUE,1,"1",300,300,98,5,270,1.15340253748558,0.9,1,300,1,300,1,1,270,0.9
22,"sub",TRUE,1,"tot",300,300,98,5,270,1.15340253748558,0.9,1,300,1,300,1,NA,270,0.9
22,"sub",TRUE,2,"1",169,155,47,3,139,1.23047586027563,0.822485207100592,0.56,182.1,0.607,156.3,1.07751479289941,1,139,0.463333333333333
22,"sub",TRUE,2,"4",131,13,0,2,95,0.0351822149278227,0.725190839694656,0.56,182.1,0.607,156.3,1.39007633587786,0.1,9.5,0.0316666666666667
22,"sub",TRUE,2,"tot",300,168,47,3,234,0.165845568508853,0.78,0.56,182.1,0.607,156.3,0.607,NA,148.5,0.495
22,"sub",TRUE,4,"1",110,81,27,3,73,1.65905631659056,0.663636363636364,0.393333333333333,143.3,0.477666666666667,88.6,1.30272727272727,1,73,0.243333333333333
22,"sub",TRUE,4,"2",41,12,3,3,33,0.0469947703990257,0.804878048780488,0.393333333333333,143.3,0.477666666666667,88.6,3.49512195121951,0.3,9.9,0.033
22,"sub",TRUE,4,"3",61,15,3,3,41,0.0727025071297833,0.672131147540984,0.393333333333333,143.3,0.477666666666667,88.6,2.34918032786885,0.2,8.2,0.0273333333333333
22,"sub",TRUE,4,"4",88,10,0,2,54,0.0606871932173137,0.613636363636364,0.393333333333333,143.3,0.477666666666667,88.6,1.62840909090909,0.1,5.4,0.018
22,"sub",TRUE,4,"tot",300,118,33,3,201,0.138996253790807,0.67,0.393333333333333,143.3,0.477666666666667,88.6,0.477666666666667,NA,96.5,0.321666666666667
22,"sub",TRUE,6,"1",95,82,29,3,71,1.53147802477516,0.747368421052632,0.386666666666667,123.3,0.411,88.3,1.29789473684211,1,71,0.236666666666667
22,"sub",TRUE,6,"2",36,11,3,7,21,0.147899159663866,0.583333333333333,0.386666666666667,123.3,0.411,88.3,3.425,0.3,6.3,0.021
22,"sub",TRUE,6,"3",51,11,4,3,40,0.04453125,0.784313725490196,0.386666666666667,123.3,0.411,88.3,2.41764705882353,0.2,8,0.0266666666666667
22,"sub",TRUE,6,"4",73,8,0,2,53,0.0321437220668854,0.726027397260274,0.386666666666667,123.3,0.411,88.3,1.68904109589041,0.1,5.3,0.0176666666666667
22,"sub",TRUE,6,"5",26,1,0,2,22,0.0127764127764128,0.846153846153846,0.386666666666667,123.3,0.411,88.3,4.74230769230769,0,0,0
22,"sub",TRUE,6,"6",19,3,0,2,11,0.0794148380355277,0.578947368421053,0.386666666666667,123.3,0.411,88.3,6.48947368421053,0,0,0
22,"sub",TRUE,6,"tot",300,116,34,3,218,0.101267043605107,0.726666666666667,0.386666666666667,123.3,0.411,88.3,0.411,NA,90.6,0.302
23,"sub",TRUE,1,"6",300,30,0,2,83,0.49736039911071,0.276666666666667,0.1,0,0,0,0,0,0,0
23,"sub",TRUE,1,"tot",300,30,0,2,83,0.49736039911071,0.276666666666667,0.1,0,0,0,0,NA,0,0
23,"sub",TRUE,2,"4",132,13,0,2,41,0.376091925232474,0.310606060606061,0.1,13.2,0.044,1.3,0.1,0.1,4.1,0.0136666666666667
23,"sub",TRUE,2,"6",168,17,0,2,52,0.379321083774525,0.30952380952381,0.1,13.2,0.044,1.3,0.0785714285714286,0,0,0
23,"sub",TRUE,2,"tot",300,30,0,2,93,0.377895832192344,0.31,0.1,13.2,0.044,1.3,0.044,NA,4.1,0.0136666666666667
23,"sub",TRUE,4,"3",42,8,4,3,14,0.494845360824742,0.333333333333333,0.113333333333333,17.2,0.0573333333333333,2.6,0.40952380952381,0.2,2.8,0.00933333333333333
23,"sub",TRUE,4,"4",88,10,0,2,25,0.468837209302326,0.284090909090909,0.113333333333333,17.2,0.0573333333333333,2.6,0.195454545454545,0.1,2.5,0.00833333333333333
23,"sub",TRUE,4,"5",59,5,0,2,18,0.397600262984878,0.305084745762712,0.113333333333333,17.2,0.0573333333333333,2.6,0.291525423728814,0,0,0
