"rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI"
1,"sub",FALSE,1,"1",392,1,39,114,353,0.0994897959183673,NA
1,"sub",FALSE,1,"1",392,2,39,114,353,0.0994897959183673,0
1,"sub",FALSE,1,"1",392,3,153,129,239,0.39030612244898,114
1,"sub",FALSE,1,"1",392,4,153,129,239,0.39030612244898,0
1,"sub",FALSE,1,"1",392,5,282,76,110,0.719387755102041,129
1,"sub",FALSE,1,"1",392,6,282,76,110,0.719387755102041,0
1,"sub",FALSE,1,"1",392,7,358,26,34,0.913265306122449,76
1,"sub",FALSE,1,"1",392,8,358,26,34,0.913265306122449,0
1,"sub",FALSE,1,"1",392,9,384,5,8,0.979591836734694,26
1,"sub",FALSE,1,"1",392,10,384,5,8,0.979591836734694,0
1,"sub",FALSE,1,"1",392,11,389,2,3,0.99234693877551,5
1,"sub",FALSE,1,"1",392,12,389,2,3,0.99234693877551,0
1,"sub",FALSE,1,"1",392,13,391,1,1,0.997448979591837,2
1,"sub",FALSE,1,"1",392,14,391,1,1,0.997448979591837,0
1,"sub",FALSE,1,"1",392,15,392,0,0,1,1
1,"sub",FALSE,1,"1",392,16,392,0,0,1,0
1,"sub",FALSE,1,"1",392,17,392,0,0,1,0
1,"sub",FALSE,1,"1",392,18,392,0,0,1,0
1,"sub",FALSE,1,"1",392,19,392,0,0,1,0
1,"sub",FALSE,1,"1",392,20,392,0,0,1,0
1,"sub",FALSE,1,"1",392,21,392,0,0,1,0
1,"sub",FALSE,1,"1",392,22,392,0,0,1,0
1,"sub",FALSE,1,"1",392,23,392,0,0,1,0
1,"sub",FALSE,1,"1",392,24,392,0,0,1,0
1,"sub",FALSE,1,"1",392,25,392,0,0,1,0
1,"sub",FALSE,1,"1",392,26,392,0,0,1,0
1,"sub",FALSE,1,"1",392,27,392,0,0,1,0
1,"sub",FALSE,1,"1",392,28,392,0,0,1,0
1,"sub",FALSE,1,"1",392,29,392,0,0,1,0
1,"sub",FALSE,1,"1",392,30,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,1,39,114,353,0.0994897959183673,NA
1,"sub",FALSE,1,"tot",392,2,39,114,353,0.0994897959183673,0
1,"sub",FALSE,1,"tot",392,3,153,129,239,0.39030612244898,114
1,"sub",FALSE,1,"tot",392,4,153,129,239,0.39030612244898,0
1,"sub",FALSE,1,"tot",392,5,282,76,110,0.719387755102041,129
1,"sub",FALSE,1,"tot",392,6,282,76,110,0.719387755102041,0
1,"sub",FALSE,1,"tot",392,7,358,26,34,0.913265306122449,76
1,"sub",FALSE,1,"tot",392,8,358,26,34,0.913265306122449,0
1,"sub",FALSE,1,"tot",392,9,384,5,8,0.979591836734694,26
1,"sub",FALSE,1,"tot",392,10,384,5,8,0.979591836734694,0
1,"sub",FALSE,1,"tot",392,11,389,2,3,0.99234693877551,5
1,"sub",FALSE,1,"tot",392,12,389,2,3,0.99234693877551,0
1,"sub",FALSE,1,"tot",392,13,391,1,1,0.997448979591837,2
1,"sub",FALSE,1,"tot",392,14,391,1,1,0.997448979591837,0
1,"sub",FALSE,1,"tot",392,15,392,0,0,1,1
1,"sub",FALSE,1,"tot",392,16,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,17,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,18,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,19,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,20,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,21,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,22,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,23,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,24,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,25,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,26,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,27,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,28,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,29,392,0,0,1,0
1,"sub",FALSE,1,"tot",392,30,392,0,0,1,0
1,"sub",FALSE,2,"1",229,1,22,81,207,0.0960698689956332,NA
1,"sub",FALSE,2,"1",229,2,22,81,207,0.0960698689956332,0
1,"sub",FALSE,2,"1",229,3,103,63,126,0.449781659388646,81
1,"sub",FALSE,2,"1",229,4,103,64,126,0.449781659388646,0
1,"sub",FALSE,2,"1",229,5,166,36,63,0.724890829694323,63
1,"sub",FALSE,2,"1",229,6,167,35,62,0.729257641921397,1
1,"sub",FALSE,2,"1",229,7,202,20,27,0.882096069868996,35
1,"sub",FALSE,2,"1",229,8,202,20,27,0.882096069868996,0
1,"sub",FALSE,2,"1",229,9,222,3,7,0.96943231441048,20
1,"sub",FALSE,2,"1",229,10,222,3,7,0.96943231441048,0
1,"sub",FALSE,2,"1",229,11,225,3,4,0.982532751091703,3
1,"sub",FALSE,2,"1",229,12,225,3,4,0.982532751091703,0
1,"sub",FALSE,2,"1",229,13,228,0,1,0.995633187772926,3
1,"sub",FALSE,2,"1",229,14,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,15,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,16,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,17,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,18,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,19,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,20,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,21,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,22,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,23,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,24,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,25,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,26,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,27,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,28,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,29,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"1",229,30,228,0,1,0.995633187772926,0
1,"sub",FALSE,2,"2",163,1,17,43,146,0.104294478527607,NA
1,"sub",FALSE,2,"2",163,2,17,43,146,0.104294478527607,0
1,"sub",FALSE,2,"2",163,3,23,88,140,0.141104294478528,6
1,"sub",FALSE,2,"2",163,4,27,84,136,0.165644171779141,4
1,"sub",FALSE,2,"2",163,5,48,89,115,0.294478527607362,21
1,"sub",FALSE,2,"2",163,6,57,82,106,0.349693251533742,9
1,"sub",FALSE,2,"2",163,7,81,70,82,0.496932515337423,24
1,"sub",FALSE,2,"2",163,8,92,60,71,0.56441717791411,11
1,"sub",FALSE,2,"2",163,9,106,55,57,0.650306748466258,14
1,"sub",FALSE,2,"2",163,10,112,49,51,0.687116564417178,6
1,"sub",FALSE,2,"2",163,11,120,42,43,0.736196319018405,8
1,"sub",FALSE,2,"2",163,12,127,35,36,0.779141104294479,7
1,"sub",FALSE,2,"2",163,13,127,36,36,0.779141104294479,0
1,"sub",FALSE,2,"2",163,14,129,34,34,0.791411042944785,2
1,"sub",FALSE,2,"2",163,15,130,33,33,0.797546012269939,1
1,"sub",FALSE,2,"2",163,16,132,31,31,0.809815950920245,2
1,"sub",FALSE,2,"2",163,17,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,18,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,19,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,20,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,21,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,22,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,23,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,24,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,25,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,26,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,27,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,28,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,29,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"2",163,30,132,31,31,0.809815950920245,0
1,"sub",FALSE,2,"tot",392,1,39,124,353,0.0994897959183673,NA
1,"sub",FALSE,2,"tot",392,2,39,124,353,0.0994897959183673,0
1,"sub",FALSE,2,"tot",392,3,126,151,266,0.321428571428571,87
1,"sub",FALSE,2,"tot",392,4,130,148,262,0.331632653061224,4
1,"sub",FALSE,2,"tot",392,5,214,125,178,0.545918367346939,84
1,"sub",FALSE,2,"tot",392,6,224,117,168,0.571428571428571,10
1,"sub",FALSE,2,"tot",392,7,283,90,109,0.721938775510204,59
1,"sub",FALSE,2,"tot",392,8,294,80,98,0.75,11
1,"sub",FALSE,2,"tot",392,9,328,58,64,0.836734693877551,34
1,"sub",FALSE,2,"tot",392,10,334,52,58,0.852040816326531,6
1,"sub",FALSE,2,"tot",392,11,345,45,47,0.880102040816326,11
1,"sub",FALSE,2,"tot",392,12,352,38,40,0.897959183673469,7
1,"sub",FALSE,2,"tot",392,13,355,36,37,0.905612244897959,3
1,"sub",FALSE,2,"tot",392,14,357,34,35,0.910714285714286,2
1,"sub",FALSE,2,"tot",392,15,358,33,34,0.913265306122449,1
1,"sub",FALSE,2,"tot",392,16,360,31,32,0.918367346938776,2
1,"sub",FALSE,2,"tot",392,17,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,18,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,19,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,20,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,21,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,22,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,23,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,24,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,25,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,26,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,27,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,28,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,29,360,31,32,0.918367346938776,0
1,"sub",FALSE,2,"tot",392,30,360,31,32,0.918367346938776,0
1,"sub",FALSE,4,"1",143,1,18,47,125,0.125874125874126,NA
1,"sub",FALSE,4,"1",143,2,18,47,125,0.125874125874126,0
1,"sub",FALSE,4,"1",143,3,65,25,78,0.454545454545455,47
1,"sub",FALSE,4,"1",143,4,65,29,78,0.454545454545455,0
1,"sub",FALSE,4,"1",143,5,90,27,53,0.629370629370629,25
1,"sub",FALSE,4,"1",143,6,94,24,49,0.657342657342657,4
1,"sub",FALSE,4,"1",143,7,117,8,26,0.818181818181818,23
1,"sub",FALSE,4,"1",143,8,118,8,25,0.825174825174825,1
1,"sub",FALSE,4,"1",143,9,125,7,18,0.874125874125874,7
1,"sub",FALSE,4,"1",143,10,126,6,17,0.881118881118881,1
1,"sub",FALSE,4,"1",143,11,132,2,11,0.923076923076923,6
1,"sub",FALSE,4,"1",143,12,132,2,11,0.923076923076923,0
1,"sub",FALSE,4,"1",143,13,134,0,9,0.937062937062937,2
1,"sub",FALSE,4,"1",143,14,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,15,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,16,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,17,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,18,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,19,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,20,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,21,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,22,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,23,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,24,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,25,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,26,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,27,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,28,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,29,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"1",143,30,134,0,9,0.937062937062937,0
1,"sub",FALSE,4,"2",100,1,10,29,90,0.1,NA
1,"sub",FALSE,4,"2",100,2,10,29,90,0.1,0
1,"sub",FALSE,4,"2",100,3,16,44,84,0.16,6
1,"sub",FALSE,4,"2",100,4,19,42,81,0.19,3
1,"sub",FALSE,4,"2",100,5,24,44,76,0.24,5
1,"sub",FALSE,4,"2",100,6,27,41,73,0.27,3
1,"sub",FALSE,4,"2",100,7,31,48,69,0.31,4
1,"sub",FALSE,4,"2",100,8,32,48,68,0.32,1
1,"sub",FALSE,4,"2",100,9,39,45,61,0.39,7
1,"sub",FALSE,4,"2",100,10,40,44,60,0.4,1
1,"sub",FALSE,4,"2",100,11,43,41,57,0.43,3
1,"sub",FALSE,4,"2",100,12,44,41,56,0.44,1
1,"sub",FALSE,4,"2",100,13,45,42,55,0.45,1
1,"sub",FALSE,4,"2",100,14,46,41,54,0.46,1
1,"sub",FALSE,4,"2",100,15,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,16,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,17,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,18,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,19,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,20,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,21,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,22,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,23,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,24,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,25,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,26,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,27,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,28,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,29,46,41,54,0.46,0
1,"sub",FALSE,4,"2",100,30,46,41,54,0.46,0
1,"sub",FALSE,4,"3",82,1,7,21,75,0.0853658536585366,NA
1,"sub",FALSE,4,"3",82,2,7,21,75,0.0853658536585366,0
1,"sub",FALSE,4,"3",82,3,9,38,73,0.109756097560976,2
1,"sub",FALSE,4,"3",82,4,10,38,72,0.121951219512195,1
1,"sub",FALSE,4,"3",82,5,11,43,71,0.134146341463415,1
1,"sub",FALSE,4,"3",82,6,12,46,70,0.146341463414634,1
1,"sub",FALSE,4,"3",82,7,15,47,67,0.182926829268293,3
1,"sub",FALSE,4,"3",82,8,18,46,64,0.219512195121951,3
1,"sub",FALSE,4,"3",82,9,23,45,59,0.280487804878049,5
1,"sub",FALSE,4,"3",82,10,23,46,59,0.280487804878049,0
1,"sub",FALSE,4,"3",82,11,23,49,59,0.280487804878049,0
1,"sub",FALSE,4,"3",82,12,24,48,58,0.292682926829268,1
1,"sub",FALSE,4,"3",82,13,24,48,58,0.292682926829268,0
1,"sub",FALSE,4,"3",82,14,24,48,58,0.292682926829268,0
1,"sub",FALSE,4,"3",82,15,25,47,57,0.304878048780488,1
1,"sub",FALSE,4,"3",82,16,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,17,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,18,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,19,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,20,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,21,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,22,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,23,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,24,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,25,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,26,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,27,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,28,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,29,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"3",82,30,25,47,57,0.304878048780488,0
1,"sub",FALSE,4,"4",67,1,4,16,63,0.0597014925373134,NA
1,"sub",FALSE,4,"4",67,2,4,16,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,3,4,29,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,4,4,30,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,5,4,38,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,6,4,40,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,7,4,48,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,8,4,48,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,9,4,51,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,10,4,51,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,11,4,52,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,12,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,13,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,14,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,15,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,16,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,17,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,18,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,19,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,20,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,21,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,22,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,23,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,24,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,25,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,26,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,27,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,28,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,29,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"4",67,30,4,54,63,0.0597014925373134,0
1,"sub",FALSE,4,"tot",392,1,39,113,353,0.0994897959183673,NA
1,"sub",FALSE,4,"tot",392,2,39,113,353,0.0994897959183673,0
1,"sub",FALSE,4,"tot",392,3,94,136,298,0.239795918367347,55
1,"sub",FALSE,4,"tot",392,4,98,139,294,0.25,4
1,"sub",FALSE,4,"tot",392,5,129,152,263,0.329081632653061,31
1,"sub",FALSE,4,"tot",392,6,137,151,255,0.349489795918367,8
1,"sub",FALSE,4,"tot",392,7,167,151,225,0.426020408163265,30
1,"sub",FALSE,4,"tot",392,8,172,150,220,0.438775510204082,5
1,"sub",FALSE,4,"tot",392,9,191,148,201,0.487244897959184,19
1,"sub",FALSE,4,"tot",392,10,193,147,199,0.49234693877551,2
1,"sub",FALSE,4,"tot",392,11,202,144,190,0.51530612244898,9
1,"sub",FALSE,4,"tot",392,12,204,145,188,0.520408163265306,2
1,"sub",FALSE,4,"tot",392,13,207,144,185,0.528061224489796,3
1,"sub",FALSE,4,"tot",392,14,208,143,184,0.530612244897959,1
1,"sub",FALSE,4,"tot",392,15,209,142,183,0.533163265306122,1
1,"sub",FALSE,4,"tot",392,16,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,17,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,18,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,19,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,20,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,21,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,22,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,23,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,24,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,25,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,26,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,27,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,28,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,29,209,142,183,0.533163265306122,0
1,"sub",FALSE,4,"tot",392,30,209,142,183,0.533163265306122,0
1,"sub",FALSE,6,"1",115,1,11,36,104,0.0956521739130435,NA
1,"sub",FALSE,6,"1",115,2,11,36,104,0.0956521739130435,0
1,"sub",FALSE,6,"1",115,3,47,18,68,0.408695652173913,36
1,"sub",FALSE,6,"1",115,4,47,20,68,0.408695652173913,0
1,"sub",FALSE,6,"1",115,5,65,11,50,0.565217391304348,18
1,"sub",FALSE,6,"1",115,6,67,10,48,0.582608695652174,2
1,"sub",FALSE,6,"1",115,7,76,5,39,0.660869565217391,9
1,"sub",FALSE,6,"1",115,8,77,5,38,0.669565217391304,1
1,"sub",FALSE,6,"1",115,9,81,2,34,0.704347826086957,4
1,"sub",FALSE,6,"1",115,10,82,2,33,0.71304347826087,1
1,"sub",FALSE,6,"1",115,11,83,1,32,0.721739130434783,1
1,"sub",FALSE,6,"1",115,12,84,1,31,0.730434782608696,1
1,"sub",FALSE,6,"1",115,13,84,1,31,0.730434782608696,0
1,"sub",FALSE,6,"1",115,14,85,1,30,0.739130434782609,1
1,"sub",FALSE,6,"1",115,15,85,1,30,0.739130434782609,0
1,"sub",FALSE,6,"1",115,16,86,1,29,0.747826086956522,1
1,"sub",FALSE,6,"1",115,17,86,1,29,0.747826086956522,0
1,"sub",FALSE,6,"1",115,18,87,0,28,0.756521739130435,1
1,"sub",FALSE,6,"1",115,19,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,20,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,21,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,22,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,23,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,24,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,25,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,26,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,27,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,28,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,29,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"1",115,30,87,0,28,0.756521739130435,0
1,"sub",FALSE,6,"2",83,1,10,25,73,0.120481927710843,NA
1,"sub",FALSE,6,"2",83,2,10,25,73,0.120481927710843,0
1,"sub",FALSE,6,"2",83,3,16,31,67,0.192771084337349,6
1,"sub",FALSE,6,"2",83,4,19,28,64,0.228915662650602,3
1,"sub",FALSE,6,"2",83,5,28,25,55,0.337349397590361,9
1,"sub",FALSE,6,"2",83,6,30,23,53,0.36144578313253,2
1,"sub",FALSE,6,"2",83,7,35,21,48,0.421686746987952,5
1,"sub",FALSE,6,"2",83,8,35,21,48,0.421686746987952,0
1,"sub",FALSE,6,"2",83,9,37,22,46,0.44578313253012,2
1,"sub",FALSE,6,"2",83,10,38,22,45,0.457831325301205,1
1,"sub",FALSE,6,"2",83,11,40,21,43,0.481927710843373,2
1,"sub",FALSE,6,"2",83,12,41,22,42,0.493975903614458,1
1,"sub",FALSE,6,"2",83,13,41,22,42,0.493975903614458,0
1,"sub",FALSE,6,"2",83,14,41,23,42,0.493975903614458,0
1,"sub",FALSE,6,"2",83,15,41,23,42,0.493975903614458,0
1,"sub",FALSE,6,"2",83,16,42,23,41,0.506024096385542,1
1,"sub",FALSE,6,"2",83,17,42,23,41,0.506024096385542,0
1,"sub",FALSE,6,"2",83,18,43,22,40,0.518072289156627,1
1,"sub",FALSE,6,"2",83,19,43,22,40,0.518072289156627,0
1,"sub",FALSE,6,"2",83,20,43,22,40,0.518072289156627,0
1,"sub",FALSE,6,"2",83,21,43,22,40,0.518072289156627,0
1,"sub",FALSE,6,"2",83,22,44,22,39,0.530120481927711,1
1,"sub",FALSE,6,"2",83,23,44,22,39,0.530120481927711,0
1,"sub",FALSE,6,"2",83,24,44,22,39,0.530120481927711,0
1,"sub",FALSE,6,"2",83,25,45,21,38,0.542168674698795,1
1,"sub",FALSE,6,"2",83,26,45,21,38,0.542168674698795,0
1,"sub",FALSE,6,"2",83,27,45,21,38,0.542168674698795,0
1,"sub",FALSE,6,"2",83,28,45,21,38,0.542168674698795,0
1,"sub",FALSE,6,"2",83,29,45,21,38,0.542168674698795,0
1,"sub",FALSE,6,"2",83,30,45,21,38,0.542168674698795,0
1,"sub",FALSE,6,"3",66,1,6,21,60,0.0909090909090909,NA
1,"sub",FALSE,6,"3",66,2,6,21,60,0.0909090909090909,0
1,"sub",FALSE,6,"3",66,3,9,30,57,0.136363636363636,3
1,"sub",FALSE,6,"3",66,4,9,30,57,0.136363636363636,0
1,"sub",FALSE,6,"3",66,5,12,34,54,0.181818181818182,3
1,"sub",FALSE,6,"3",66,6,12,34,54,0.181818181818182,0
1,"sub",FALSE,6,"3",66,7,13,35,53,0.196969696969697,1
1,"sub",FALSE,6,"3",66,8,14,34,52,0.212121212121212,1
1,"sub",FALSE,6,"3",66,9,14,36,52,0.212121212121212,0
1,"sub",FALSE,6,"3",66,10,15,35,51,0.227272727272727,1
1,"sub",FALSE,6,"3",66,11,16,35,50,0.242424242424242,1
1,"sub",FALSE,6,"3",66,12,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,13,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,14,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,15,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,16,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,17,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,18,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,19,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,20,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,21,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,22,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,23,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,24,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,25,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,26,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,27,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,28,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,29,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"3",66,30,16,35,50,0.242424242424242,0
1,"sub",FALSE,6,"4",54,1,3,15,51,0.0555555555555556,NA
1,"sub",FALSE,6,"4",54,2,3,15,51,0.0555555555555556,0
