ID,x,y,trayID,rand,dens,richness,rep,SD,spID,comp,state0
ID53,18.049999999999997,7.700231964926428,51,det,add,2,8,0.5,arugula,0.3,S
ID54,20.15,7.700231964926428,51,det,add,2,8,0.5,radish,1,S
ID55,22.25,7.700231964926428,51,det,add,2,8,0.5,arugula,0.3,S
ID56,2.2999999999999994,9.518885312873753,51,det,add,2,8,0.5,radish,1,S
ID57,4.3999999999999995,9.518885312873753,51,det,add,2,8,0.5,arugula,0.3,S
ID58,6.5,9.518885312873753,51,det,add,2,8,0.5,radish,1,S
ID59,8.600000000000001,9.518885312873751,51,det,add,2,8,0.5,arugula,0.3,S
ID60,10.7,9.518885312873751,51,det,add,2,8,0.5,radish,1,S
ID61,12.800000000000002,9.518885312873751,51,det,add,2,8,0.5,arugula,0.3,S
ID62,14.9,9.518885312873751,51,det,add,2,8,0.5,arugula,0.3,S
ID63,17,9.518885312873751,51,det,add,2,8,0.5,arugula,0.3,S
ID64,19.1,9.518885312873751,51,det,add,2,8,0.5,radish,1,S
ID65,21.200000000000003,9.518885312873751,51,det,add,2,8,0.5,radish,1,S
ID66,23.299999999999997,9.518885312873751,51,det,add,2,8,0.5,radish,1,S
ID67,1.2499999999999993,11.337538660821071,51,det,add,2,8,0.5,arugula,0.3,S
ID68,3.3499999999999988,11.33753866082107,51,det,add,2,8,0.5,radish,1,S
ID69,5.449999999999999,11.337538660821071,51,det,add,2,8,0.5,arugula,0.3,S
ID70,7.55,11.337538660821071,51,det,add,2,8,0.5,radish,1,S
ID71,9.65,11.337538660821071,51,det,add,2,8,0.5,radish,1,S
ID72,11.75,11.337538660821071,51,det,add,2,8,0.5,arugula,0.3,S
ID73,13.850000000000003,11.337538660821071,51,det,add,2,8,0.5,radish,1,S
ID74,15.950000000000003,11.337538660821071,51,det,add,2,8,0.5,arugula,0.3,S
ID75,18.049999999999997,11.337538660821071,51,det,add,2,8,0.5,radish,1,S
ID76,20.15,11.337538660821071,51,det,add,2,8,0.5,radish,1,S
ID77,22.25,11.337538660821071,51,det,add,2,8,0.5,radish,1,S
ID78,2.2999999999999994,13.156192008768393,51,det,add,2,8,0.5,arugula,0.3,S
ID79,4.3999999999999995,13.156192008768391,51,det,add,2,8,0.5,radish,1,S
ID80,6.5,13.156192008768391,51,det,add,2,8,0.5,radish,1,C
ID81,8.600000000000001,13.15619200876839,51,det,add,2,8,0.5,radish,1,S
ID82,10.7,13.156192008768391,51,det,add,2,8,0.5,arugula,0.3,S
ID83,12.800000000000002,13.156192008768391,51,det,add,2,8,0.5,radish,1,S
ID84,14.9,13.156192008768391,51,det,add,2,8,0.5,arugula,0.3,S
ID85,17,13.156192008768391,51,det,add,2,8,0.5,radish,1,C
ID86,19.1,13.156192008768391,51,det,add,2,8,0.5,radish,1,S
ID87,21.200000000000003,13.156192008768391,51,det,add,2,8,0.5,radish,1,S
ID88,23.299999999999997,13.156192008768391,51,det,add,2,8,0.5,arugula,0.3,S
ID89,1.249999999999999,14.97484535671571,51,det,add,2,8,0.5,radish,1,S
ID90,3.349999999999999,14.974845356715713,51,det,add,2,8,0.5,radish,1,S
ID91,5.449999999999998,14.97484535671571,51,det,add,2,8,0.5,arugula,0.3,S
ID92,7.549999999999998,14.97484535671571,51,det,add,2,8,0.5,arugula,0.3,S
ID93,9.650000000000002,14.974845356715713,51,det,add,2,8,0.5,radish,1,C
ID94,11.75,14.974845356715713,51,det,add,2,8,0.5,radish,1,S
ID95,13.850000000000003,14.974845356715713,51,det,add,2,8,0.5,arugula,0.3,S
ID96,15.949999999999998,14.974845356715713,51,det,add,2,8,0.5,arugula,0.3,C
ID97,18.05,14.974845356715713,51,det,add,2,8,0.5,radish,1,S
ID98,20.150000000000002,14.974845356715713,51,det,add,2,8,0.5,arugula,0.3,S
ID99,22.250000000000004,14.974845356715713,51,det,add,2,8,0.5,radish,1,S
ID100,2.2999999999999994,16.793498704663037,51,det,add,2,8,0.5,radish,1,S
ID101,4.3999999999999995,16.793498704663037,51,det,add,2,8,0.5,radish,1,S
ID102,6.5,16.793498704663037,51,det,add,2,8,0.5,arugula,0.3,S
ID103,8.600000000000001,16.793498704663033,51,det,add,2,8,0.5,radish,1,S
ID104,10.7,16.79349870466303,51,det,add,2,8,0.5,arugula,0.3,S
ID105,12.800000000000002,16.79349870466303,51,det,add,2,8,0.5,radish,1,S
ID106,14.9,16.79349870466303,51,det,add,2,8,0.5,radish,1,S
ID107,17,16.79349870466303,51,det,add,2,8,0.5,radish,1,S
ID108,19.1,16.79349870466303,51,det,add,2,8,0.5,radish,1,S
ID109,21.200000000000003,16.79349870466303,51,det,add,2,8,0.5,arugula,0.3,S
ID110,23.299999999999997,16.79349870466303,51,det,add,2,8,0.5,radish,1,S
ID111,1.2499999999999993,18.612152052610362,51,det,add,2,8,0.5,radish,1,C
ID112,3.3499999999999988,18.61215205261036,51,det,add,2,8,0.5,arugula,0.3,S
ID113,5.449999999999999,18.61215205261036,51,det,add,2,8,0.5,radish,1,C
ID114,7.55,18.61215205261036,51,det,add,2,8,0.5,radish,1,S
ID115,9.65,18.61215205261036,51,det,add,2,8,0.5,arugula,0.3,S
ID116,11.75,18.61215205261036,51,det,add,2,8,0.5,arugula,0.3,S
ID117,13.850000000000003,18.61215205261036,51,det,add,2,8,0.5,arugula,0.3,S
ID118,15.950000000000003,18.61215205261036,51,det,add,2,8,0.5,radish,1,S
ID119,18.049999999999997,18.61215205261036,51,det,add,2,8,0.5,arugula,0.3,S
ID120,20.15,18.61215205261036,51,det,add,2,8,0.5,arugula,0.3,S
ID121,22.25,18.61215205261036,51,det,add,2,8,0.5,arugula,0.3,S
ID122,2.2999999999999994,20.430805400557677,51,det,add,2,8,0.5,radish,1,S
ID123,4.3999999999999995,20.430805400557677,51,det,add,2,8,0.5,radish,1,S
ID124,6.5,20.430805400557677,51,det,add,2,8,0.5,radish,1,S
ID125,8.600000000000001,20.430805400557677,51,det,add,2,8,0.5,arugula,0.3,S
ID126,10.7,20.430805400557677,51,det,add,2,8,0.5,arugula,0.3,S
ID127,12.800000000000002,20.430805400557677,51,det,add,2,8,0.5,arugula,0.3,S
ID128,14.9,20.430805400557677,51,det,add,2,8,0.5,radish,1,S
ID129,17,20.430805400557677,51,det,add,2,8,0.5,arugula,0.3,S
ID130,19.1,20.430805400557677,51,det,add,2,8,0.5,arugula,0.3,S
ID131,21.200000000000003,20.430805400557677,51,det,add,2,8,0.5,radish,1,S
ID132,23.299999999999997,20.430805400557677,51,det,add,2,8,0.5,radish,1,S
ID133,1.2499999999999993,22.249458748504995,51,det,add,2,8,0.5,radish,1,S
ID134,3.3499999999999988,22.249458748504992,51,det,add,2,8,0.5,arugula,0.3,S
ID135,5.449999999999999,22.249458748504995,51,det,add,2,8,0.5,radish,1,S
ID136,7.55,22.249458748504995,51,det,add,2,8,0.5,arugula,0.3,S
ID137,9.65,22.249458748504995,51,det,add,2,8,0.5,arugula,0.3,S
ID138,11.75,22.249458748504995,51,det,add,2,8,0.5,radish,1,S
ID139,13.850000000000003,22.249458748504995,51,det,add,2,8,0.5,arugula,0.3,S
ID140,15.950000000000003,22.249458748504995,51,det,add,2,8,0.5,radish,1,S
ID141,18.049999999999997,22.249458748504995,51,det,add,2,8,0.5,radish,1,S
ID142,20.15,22.249458748504995,51,det,add,2,8,0.5,radish,1,S
ID143,22.25,22.249458748504995,51,det,add,2,8,0.5,radish,1,S
ID144,2.2999999999999994,24.068112096452325,51,det,add,2,8,0.5,arugula,0.3,S
ID145,4.3999999999999995,24.068112096452325,51,det,add,2,8,0.5,radish,1,S
ID146,6.5,24.068112096452325,51,det,add,2,8,0.5,radish,1,S
ID147,8.600000000000001,24.068112096452325,51,det,add,2,8,0.5,radish,1,S
ID148,10.7,24.068112096452317,51,det,add,2,8,0.5,arugula,0.3,S
ID149,12.800000000000002,24.068112096452317,51,det,add,2,8,0.5,arugula,0.3,S
ID150,14.9,24.068112096452317,51,det,add,2,8,0.5,radish,1,S
ID151,17,24.068112096452317,51,det,add,2,8,0.5,radish,1,S
ID152,19.1,24.068112096452317,51,det,add,2,8,0.5,radish,1,S
ID153,21.200000000000003,24.068112096452317,51,det,add,2,8,0.5,arugula,0.3,S
ID154,23.299999999999997,24.068112096452317,51,det,add,2,8,0.5,radish,1,S
ID1,1.249999999999999,0.4256185731371445,52,det,add,2,9,0.5,arugula,0.3,S
ID2,3.3499999999999996,0.42561857313714446,52,det,add,2,9,0.5,radish,1,S
ID3,5.449999999999999,0.4256185731371445,52,det,add,2,9,0.5,arugula,0.3,S
ID4,7.55,0.4256185731371445,52,det,add,2,9,0.5,arugula,0.3,S
ID5,9.65,0.42561857313714446,52,det,add,2,9,0.5,arugula,0.3,S
ID6,11.749999999999998,0.42561857313714446,52,det,add,2,9,0.5,radish,1,S
ID7,13.850000000000001,0.42561857313714446,52,det,add,2,9,0.5,arugula,0.3,S
ID8,15.949999999999998,0.42561857313714446,52,det,add,2,9,0.5,arugula,0.3,S
ID9,18.05,0.42561857313714446,52,det,add,2,9,0.5,radish,1,S
ID10,20.15,0.42561857313714446,52,det,add,2,9,0.5,arugula,0.3,S
ID11,22.25,0.42561857313714446,52,det,add,2,9,0.5,radish,1,S
ID12,2.2999999999999994,2.2442719210844655,52,det,add,2,9,0.5,radish,1,S
ID13,4.3999999999999995,2.244271921084466,52,det,add,2,9,0.5,radish,1,S
ID14,6.499999999999999,2.244271921084466,52,det,add,2,9,0.5,arugula,0.3,C
ID15,8.600000000000001,2.2442719210844655,52,det,add,2,9,0.5,radish,1,S
ID16,10.700000000000001,2.244271921084465,52,det,add,2,9,0.5,radish,1,S
ID17,12.799999999999999,2.244271921084465,52,det,add,2,9,0.5,arugula,0.3,S
ID18,14.9,2.244271921084465,52,det,add,2,9,0.5,arugula,0.3,S
ID19,16.999999999999996,2.244271921084465,52,det,add,2,9,0.5,arugula,0.3,S
ID20,19.1,2.244271921084465,52,det,add,2,9,0.5,radish,1,S
ID21,21.2,2.244271921084465,52,det,add,2,9,0.5,radish,1,S
ID22,23.299999999999994,2.244271921084465,52,det,add,2,9,0.5,arugula,0.3,S
ID23,1.249999999999999,4.062925269031787,52,det,add,2,9,0.5,radish,1,S
ID24,3.349999999999999,4.062925269031787,52,det,add,2,9,0.5,radish,1,S
ID25,5.449999999999999,4.062925269031787,52,det,add,2,9,0.5,arugula,0.3,C
ID26,7.549999999999998,4.062925269031787,52,det,add,2,9,0.5,radish,1,S
ID27,9.65,4.062925269031788,52,det,add,2,9,0.5,arugula,0.3,S
ID28,11.749999999999998,4.062925269031788,52,det,add,2,9,0.5,radish,1,S
ID29,13.850000000000003,4.062925269031788,52,det,add,2,9,0.5,radish,1,S
ID30,15.949999999999998,4.062925269031787,52,det,add,2,9,0.5,radish,1,S
ID31,18.05,4.062925269031788,52,det,add,2,9,0.5,radish,1,S
ID32,20.150000000000002,4.062925269031788,52,det,add,2,9,0.5,radish,1,S
ID33,22.249999999999996,4.062925269031788,52,det,add,2,9,0.5,radish,1,S
ID34,2.2999999999999985,5.881578616979108,52,det,add,2,9,0.5,radish,1,S
ID35,4.3999999999999995,5.881578616979108,52,det,add,2,9,0.5,arugula,0.3,S
ID36,6.499999999999999,5.881578616979108,52,det,add,2,9,0.5,radish,1,C
ID37,8.600000000000001,5.881578616979107,52,det,add,2,9,0.5,radish,1,S
ID38,10.700000000000001,5.881578616979108,52,det,add,2,9,0.5,radish,1,S
ID39,12.800000000000002,5.881578616979108,52,det,add,2,9,0.5,radish,1,S
ID40,14.900000000000002,5.881578616979108,52,det,add,2,9,0.5,radish,1,S
ID41,17,5.881578616979108,52,det,add,2,9,0.5,radish,1,S
ID42,19.100000000000005,5.881578616979108,52,det,add,2,9,0.5,radish,1,S
ID43,21.200000000000003,5.881578616979108,52,det,add,2,9,0.5,arugula,0.3,C
ID44,23.3,5.881578616979108,52,det,add,2,9,0.5,arugula,0.3,S
ID45,1.2499999999999993,7.700231964926429,52,det,add,2,9,0.5,radish,1,S
ID46,3.3499999999999988,7.700231964926428,52,det,add,2,9,0.5,arugula,0.3,S
ID47,5.449999999999999,7.700231964926429,52,det,add,2,9,0.5,radish,1,S
ID48,7.55,7.700231964926429,52,det,add,2,9,0.5,radish,1,S
ID49,9.65,7.700231964926428,52,det,add,2,9,0.5,radish,1,S
ID50,11.75,7.700231964926428,52,det,add,2,9,0.5,arugula,0.3,S
ID51,13.850000000000003,7.700231964926428,52,det,add,2,9,0.5,radish,1,S
ID52,15.950000000000003,7.700231964926429,52,det,add,2,9,0.5,radish,1,S
ID53,18.049999999999997,7.700231964926428,52,det,add,2,9,0.5,radish,1,S
ID54,20.15,7.700231964926428,52,det,add,2,9,0.5,arugula,0.3,C
ID55,22.25,7.700231964926428,52,det,add,2,9,0.5,radish,1,S
ID56,2.2999999999999994,9.518885312873753,52,det,add,2,9,0.5,arugula,0.3,S
ID57,4.3999999999999995,9.518885312873753,52,det,add,2,9,0.5,radish,1,S
ID58,6.5,9.518885312873753,52,det,add,2,9,0.5,radish,1,S
ID59,8.600000000000001,9.518885312873751,52,det,add,2,9,0.5,radish,1,S
ID60,10.7,9.518885312873751,52,det,add,2,9,0.5,arugula,0.3,C
ID61,12.800000000000002,9.518885312873751,52,det,add,2,9,0.5,radish,1,S
ID62,14.9,9.518885312873751,52,det,add,2,9,0.5,arugula,0.3,S
ID63,17,9.518885312873751,52,det,add,2,9,0.5,radish,1,S
ID64,19.1,9.518885312873751,52,det,add,2,9,0.5,radish,1,S
ID65,21.200000000000003,9.518885312873751,52,det,add,2,9,0.5,arugula,0.3,S
ID66,23.299999999999997,9.518885312873751,52,det,add,2,9,0.5,radish,1,S
ID67,1.2499999999999993,11.337538660821071,52,det,add,2,9,0.5,arugula,0.3,S
ID68,3.3499999999999988,11.33753866082107,52,det,add,2,9,0.5,radish,1,S
ID69,5.449999999999999,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID70,7.55,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID71,9.65,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID72,11.75,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID73,13.850000000000003,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID74,15.950000000000003,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID75,18.049999999999997,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID76,20.15,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID77,22.25,11.337538660821071,52,det,add,2,9,0.5,radish,1,S
ID78,2.2999999999999994,13.156192008768393,52,det,add,2,9,0.5,arugula,0.3,S
ID79,4.3999999999999995,13.156192008768391,52,det,add,2,9,0.5,arugula,0.3,S
ID80,6.5,13.156192008768391,52,det,add,2,9,0.5,radish,1,S
ID81,8.600000000000001,13.15619200876839,52,det,add,2,9,0.5,radish,1,S
ID82,10.7,13.156192008768391,52,det,add,2,9,0.5,radish,1,S
ID83,12.800000000000002,13.156192008768391,52,det,add,2,9,0.5,arugula,0.3,S
ID84,14.9,13.156192008768391,52,det,add,2,9,0.5,arugula,0.3,S
ID85,17,13.156192008768391,52,det,add,2,9,0.5,radish,1,S
ID86,19.1,13.156192008768391,52,det,add,2,9,0.5,arugula,0.3,S
ID87,21.200000000000003,13.156192008768391,52,det,add,2,9,0.5,radish,1,S
ID88,23.299999999999997,13.156192008768391,52,det,add,2,9,0.5,arugula,0.3,S
ID89,1.249999999999999,14.97484535671571,52,det,add,2,9,0.5,radish,1,S
ID90,3.349999999999999,14.974845356715713,52,det,add,2,9,0.5,radish,1,S
ID91,5.449999999999998,14.97484535671571,52,det,add,2,9,0.5,radish,1,S
ID92,7.549999999999998,14.97484535671571,52,det,add,2,9,0.5,radish,1,S
ID93,9.650000000000002,14.974845356715713,52,det,add,2,9,0.5,radish,1,S
ID94,11.75,14.974845356715713,52,det,add,2,9,0.5,radish,1,S
ID95,13.850000000000003,14.974845356715713,52,det,add,2,9,0.5,radish,1,S
ID96,15.949999999999998,14.974845356715713,52,det,add,2,9,0.5,arugula,0.3,S
ID97,18.05,14.974845356715713,52,det,add,2,9,0.5,arugula,0.3,S
ID98,20.150000000000002,14.974845356715713,52,det,add,2,9,0.5,radish,1,S
ID99,22.250000000000004,14.974845356715713,52,det,add,2,9,0.5,arugula,0.3,S
ID100,2.2999999999999994,16.793498704663037,52,det,add,2,9,0.5,arugula,0.3,S
ID101,4.3999999999999995,16.793498704663037,52,det,add,2,9,0.5,radish,1,S
ID102,6.5,16.793498704663037,52,det,add,2,9,0.5,arugula,0.3,S
ID103,8.600000000000001,16.793498704663033,52,det,add,2,9,0.5,arugula,0.3,S
ID104,10.7,16.79349870466303,52,det,add,2,9,0.5,radish,1,C
ID105,12.800000000000002,16.79349870466303,52,det,add,2,9,0.5,radish,1,S
ID106,14.9,16.79349870466303,52,det,add,2,9,0.5,arugula,0.3,S
ID107,17,16.79349870466303,52,det,add,2,9,0.5,arugula,0.3,S
ID108,19.1,16.79349870466303,52,det,add,2,9,0.5,radish,1,S
ID109,21.200000000000003,16.79349870466303,52,det,add,2,9,0.5,arugula,0.3,S
ID110,23.299999999999997,16.79349870466303,52,det,add,2,9,0.5,arugula,0.3,S
ID111,1.2499999999999993,18.612152052610362,52,det,add,2,9,0.5,arugula,0.3,S
ID112,3.3499999999999988,18.61215205261036,52,det,add,2,9,0.5,arugula,0.3,S
ID113,5.449999999999999,18.61215205261036,52,det,add,2,9,0.5,arugula,0.3,S
ID114,7.55,18.61215205261036,52,det,add,2,9,0.5,arugula,0.3,S
ID115,9.65,18.61215205261036,52,det,add,2,9,0.5,arugula,0.3,S
ID116,11.75,18.61215205261036,52,det,add,2,9,0.5,radish,1,S
ID117,13.850000000000003,18.61215205261036,52,det,add,2,9,0.5,arugula,0.3,S
ID118,15.950000000000003,18.61215205261036,52,det,add,2,9,0.5,arugula,0.3,S
ID119,18.049999999999997,18.61215205261036,52,det,add,2,9,0.5,arugula,0.3,S
ID120,20.15,18.61215205261036,52,det,add,2,9,0.5,radish,1,S
ID121,22.25,18.61215205261036,52,det,add,2,9,0.5,radish,1,C
ID122,2.2999999999999994,20.430805400557677,52,det,add,2,9,0.5,arugula,0.3,S
ID123,4.3999999999999995,20.430805400557677,52,det,add,2,9,0.5,radish,1,S
ID124,6.5,20.430805400557677,52,det,add,2,9,0.5,arugula,0.3,S
ID125,8.600000000000001,20.430805400557677,52,det,add,2,9,0.5,radish,1,S
ID126,10.7,20.430805400557677,52,det,add,2,9,0.5,arugula,0.3,S
ID127,12.800000000000002,20.430805400557677,52,det,add,2,9,0.5,arugula,0.3,S
ID128,14.9,20.430805400557677,52,det,add,2,9,0.5,arugula,0.3,S
ID129,17,20.430805400557677,52,det,add,2,9,0.5,radish,1,S
ID130,19.1,20.430805400557677,52,det,add,2,9,0.5,radish,1,S
ID131,21.200000000000003,20.430805400557677,52,det,add,2,9,0.5,arugula,0.3,S
ID132,23.299999999999997,20.430805400557677,52,det,add,2,9,0.5,radish,1,S
ID133,1.2499999999999993,22.249458748504995,52,det,add,2,9,0.5,radish,1,S
ID134,3.3499999999999988,22.249458748504992,52,det,add,2,9,0.5,radish,1,S
ID135,5.449999999999999,22.249458748504995,52,det,add,2,9,0.5,radish,1,S
ID136,7.55,22.249458748504995,52,det,add,2,9,0.5,radish,1,S
ID137,9.65,22.249458748504995,52,det,add,2,9,0.5,arugula,0.3,S
ID138,11.75,22.249458748504995,52,det,add,2,9,0.5,radish,1,S
ID139,13.850000000000003,22.249458748504995,52,det,add,2,9,0.5,arugula,0.3,S
ID140,15.950000000000003,22.249458748504995,52,det,add,2,9,0.5,arugula,0.3,S
ID141,18.049999999999997,22.249458748504995,52,det,add,2,9,0.5,radish,1,C
ID142,20.15,22.249458748504995,52,det,add,2,9,0.5,radish,1,S
ID143,22.25,22.249458748504995,52,det,add,2,9,0.5,arugula,0.3,S
ID144,2.2999999999999994,24.068112096452325,52,det,add,2,9,0.5,arugula,0.3,S
ID145,4.3999999999999995,24.068112096452325,52,det,add,2,9,0.5,radish,1,S
ID146,6.5,24.068112096452325,52,det,add,2,9,0.5,arugula,0.3,S
ID147,8.600000000000001,24.068112096452325,52,det,add,2,9,0.5,radish,1,S
ID148,10.7,24.068112096452317,52,det,add,2,9,0.5,arugula,0.3,S
ID149,12.800000000000002,24.068112096452317,52,det,add,2,9,0.5,radish,1,C
ID150,14.9,24.068112096452317,52,det,add,2,9,0.5,arugula,0.3,S
ID151,17,24.068112096452317,52,det,add,2,9,0.5,radish,1,S
ID152,19.1,24.068112096452317,52,det,add,2,9,0.5,radish,1,S
ID153,21.200000000000003,24.068112096452317,52,det,add,2,9,0.5,arugula,0.3,S
ID154,23.299999999999997,24.068112096452317,52,det,add,2,9,0.5,arugula,0.3,S
ID1,1.249999999999999,0.4256185731371445,53,det,add,2,10,0.5,arugula,0.3,S
ID2,3.3499999999999996,0.42561857313714446,53,det,add,2,10,0.5,arugula,0.3,S
ID3,5.449999999999999,0.4256185731371445,53,det,add,2,10,0.5,radish,1,S
ID4,7.55,0.4256185731371445,53,det,add,2,10,0.5,arugula,0.3,S
ID5,9.65,0.42561857313714446,53,det,add,2,10,0.5,arugula,0.3,S
ID6,11.749999999999998,0.42561857313714446,53,det,add,2,10,0.5,arugula,0.3,S
ID7,13.850000000000001,0.42561857313714446,53,det,add,2,10,0.5,arugula,0.3,S
ID8,15.949999999999998,0.42561857313714446,53,det,add,2,10,0.5,radish,1,S
ID9,18.05,0.42561857313714446,53,det,add,2,10,0.5,radish,1,S
ID10,20.15,0.42561857313714446,53,det,add,2,10,0.5,radish,1,S
ID11,22.25,0.42561857313714446,53,det,add,2,10,0.5,arugula,0.3,S
ID12,2.2999999999999994,2.2442719210844655,53,det,add,2,10,0.5,radish,1,C
ID13,4.3999999999999995,2.244271921084466,53,det,add,2,10,0.5,radish,1,S
ID14,6.499999999999999,2.244271921084466,53,det,add,2,10,0.5,radish,1,C
ID15,8.600000000000001,2.2442719210844655,53,det,add,2,10,0.5,radish,1,S
ID16,10.700000000000001,2.244271921084465,53,det,add,2,10,0.5,radish,1,S
ID17,12.799999999999999,2.244271921084465,53,det,add,2,10,0.5,arugula,0.3,S
ID18,14.9,2.244271921084465,53,det,add,2,10,0.5,radish,1,C
ID19,16.999999999999996,2.244271921084465,53,det,add,2,10,0.5,radish,1,S
ID20,19.1,2.244271921084465,53,det,add,2,10,0.5,radish,1,S
ID21,21.2,2.244271921084465,53,det,add,2,10,0.5,radish,1,S
ID22,23.299999999999994,2.244271921084465,53,det,add,2,10,0.5,radish,1,S
ID23,1.249999999999999,4.062925269031787,53,det,add,2,10,0.5,arugula,0.3,S
ID24,3.349999999999999,4.062925269031787,53,det,add,2,10,0.5,arugula,0.3,S
ID25,5.449999999999999,4.062925269031787,53,det,add,2,10,0.5,radish,1,S
ID26,7.549999999999998,4.062925269031787,53,det,add,2,10,0.5,radish,1,S
ID27,9.65,4.062925269031788,53,det,add,2,10,0.5,arugula,0.3,S
ID28,11.749999999999998,4.062925269031788,53,det,add,2,10,0.5,arugula,0.3,S
ID29,13.850000000000003,4.062925269031788,53,det,add,2,10,0.5,radish,1,S
ID30,15.949999999999998,4.062925269031787,53,det,add,2,10,0.5,radish,1,S
ID31,18.05,4.062925269031788,53,det,add,2,10,0.5,radish,1,S
ID32,20.150000000000002,4.062925269031788,53,det,add,2,10,0.5,radish,1,S
ID33,22.249999999999996,4.062925269031788,53,det,add,2,10,0.5,radish,1,S
ID34,2.2999999999999985,5.881578616979108,53,det,add,2,10,0.5,radish,1,C
ID35,4.3999999999999995,5.881578616979108,53,det,add,2,10,0.5,radish,1,S
ID36,6.499999999999999,5.881578616979108,53,det,add,2,10,0.5,arugula,0.3,S
ID37,8.600000000000001,5.881578616979107,53,det,add,2,10,0.5,radish,1,S
ID38,10.700000000000001,5.881578616979108,53,det,add,2,10,0.5,radish,1,S
ID39,12.800000000000002,5.881578616979108,53,det,add,2,10,0.5,arugula,0.3,C
ID40,14.900000000000002,5.881578616979108,53,det,add,2,10,0.5,arugula,0.3,S
ID41,17,5.881578616979108,53,det,add,2,10,0.5,arugula,0.3,S
ID42,19.100000000000005,5.881578616979108,53,det,add,2,10,0.5,arugula,0.3,S
ID43,21.200000000000003,5.881578616979108,53,det,add,2,10,0.5,arugula,0.3,S
ID44,23.3,5.881578616979108,53,det,add,2,10,0.5,arugula,0.3,S
ID45,1.2499999999999993,7.700231964926429,53,det,add,2,10,0.5,radish,1,S
ID46,3.3499999999999988,7.700231964926428,53,det,add,2,10,0.5,radish,1,S
ID47,5.449999999999999,7.700231964926429,53,det,add,2,10,0.5,arugula,0.3,C
ID48,7.55,7.700231964926429,53,det,add,2,10,0.5,arugula,0.3,S
ID49,9.65,7.700231964926428,53,det,add,2,10,0.5,radish,1,S
ID50,11.75,7.700231964926428,53,det,add,2,10,0.5,arugula,0.3,S
ID51,13.850000000000003,7.700231964926428,53,det,add,2,10,0.5,radish,1,S
ID52,15.950000000000003,7.700231964926429,53,det,add,2,10,0.5,radish,1,S
ID53,18.049999999999997,7.700231964926428,53,det,add,2,10,0.5,radish,1,S
ID54,20.15,7.700231964926428,53,det,add,2,10,0.5,arugula,0.3,S
ID55,22.25,7.700231964926428,53,det,add,2,10,0.5,arugula,0.3,S
ID56,2.2999999999999994,9.518885312873753,53,det,add,2,10,0.5,radish,1,S
ID57,4.3999999999999995,9.518885312873753,53,det,add,2,10,0.5,arugula,0.3,S
ID58,6.5,9.518885312873753,53,det,add,2,10,0.5,arugula,0.3,S
ID59,8.600000000000001,9.518885312873751,53,det,add,2,10,0.5,arugula,0.3,S
ID60,10.7,9.518885312873751,53,det,add,2,10,0.5,radish,1,S
ID61,12.800000000000002,9.518885312873751,53,det,add,2,10,0.5,radish,1,S
ID62,14.9,9.518885312873751,53,det,add,2,10,0.5,arugula,0.3,S
ID63,17,9.518885312873751,53,det,add,2,10,0.5,radish,1,S
ID64,19.1,9.518885312873751,53,det,add,2,10,0.5,arugula,0.3,S
ID65,21.200000000000003,9.518885312873751,53,det,add,2,10,0.5,radish,1,S
ID66,23.299999999999997,9.518885312873751,53,det,add,2,10,0.5,arugula,0.3,S
ID67,1.2499999999999993,11.337538660821071,53,det,add,2,10,0.5,arugula,0.3,S
ID68,3.3499999999999988,11.33753866082107,53,det,add,2,10,0.5,radish,1,S
ID69,5.449999999999999,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID70,7.55,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID71,9.65,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID72,11.75,11.337538660821071,53,det,add,2,10,0.5,arugula,0.3,S
ID73,13.850000000000003,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID74,15.950000000000003,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID75,18.049999999999997,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID76,20.15,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID77,22.25,11.337538660821071,53,det,add,2,10,0.5,radish,1,S
ID78,2.2999999999999994,13.156192008768393,53,det,add,2,10,0.5,radish,1,S
ID79,4.3999999999999995,13.156192008768391,53,det,add,2,10,0.5,arugula,0.3,S
ID80,6.5,13.156192008768391,53,det,add,2,10,0.5,radish,1,S
ID81,8.600000000000001,13.15619200876839,53,det,add,2,10,0.5,radish,1,S
ID82,10.7,13.156192008768391,53,det,add,2,10,0.5,arugula,0.3,S
ID83,12.800000000000002,13.156192008768391,53,det,add,2,10,0.5,radish,1,S
ID84,14.9,13.156192008768391,53,det,add,2,10,0.5,radish,1,S
ID85,17,13.156192008768391,53,det,add,2,10,0.5,radish,1,S
ID86,19.1,13.156192008768391,53,det,add,2,10,0.5,radish,1,S
