1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002F5EB621
Is Mission Active?  true
Mission Start:  Sun Oct 25 11:07:00 PDT 2020
Sample Rate:  Every 30 minute(s)
Number of Mission Samples:  868
Total Samples:  80028
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
11/8/20 7:37:00 PM,C,21
11/8/20 8:07:00 PM,C,21
11/8/20 8:37:00 PM,C,23
11/8/20 9:07:00 PM,C,22.5
11/8/20 9:37:00 PM,C,19.5
11/8/20 10:07:00 PM,C,19.5
11/8/20 10:37:00 PM,C,19.5
11/8/20 11:07:00 PM,C,19.5
11/8/20 11:37:00 PM,C,19.5
11/9/20 12:07:00 AM,C,19.5
11/9/20 12:37:00 AM,C,19.5
11/9/20 1:07:00 AM,C,19.5
11/9/20 1:37:00 AM,C,19.5
11/9/20 2:07:00 AM,C,19.5
11/9/20 2:37:00 AM,C,19.5
11/9/20 3:07:00 AM,C,19.5
11/9/20 3:37:00 AM,C,19.5
11/9/20 4:07:00 AM,C,19.5
11/9/20 4:37:00 AM,C,19.5
11/9/20 5:07:00 AM,C,19.5
11/9/20 5:37:00 AM,C,24
11/9/20 6:07:00 AM,C,24
11/9/20 6:37:00 AM,C,22
11/9/20 7:07:00 AM,C,20
11/9/20 7:37:00 AM,C,20
11/9/20 8:07:00 AM,C,20.5
11/9/20 8:37:00 AM,C,22.5
11/9/20 9:07:00 AM,C,20.5
11/9/20 9:37:00 AM,C,27
11/9/20 10:07:00 AM,C,26.5
11/9/20 10:37:00 AM,C,27
11/9/20 11:07:00 AM,C,26.5
11/9/20 11:37:00 AM,C,27
11/9/20 12:07:00 PM,C,26.5
11/9/20 12:37:00 PM,C,26.5
11/9/20 1:07:00 PM,C,25.5
11/9/20 1:37:00 PM,C,25
11/9/20 2:07:00 PM,C,26.5
11/9/20 2:37:00 PM,C,24.5
11/9/20 3:07:00 PM,C,23.5
11/9/20 3:37:00 PM,C,22
11/9/20 4:07:00 PM,C,23.5
11/9/20 4:37:00 PM,C,23.5
11/9/20 5:07:00 PM,C,23.5
11/9/20 5:37:00 PM,C,23
11/9/20 6:07:00 PM,C,22.5
11/9/20 6:37:00 PM,C,22
11/9/20 7:07:00 PM,C,21.5
11/9/20 7:37:00 PM,C,21
11/9/20 8:07:00 PM,C,22
11/9/20 8:37:00 PM,C,19.5
11/9/20 9:07:00 PM,C,23.5
11/9/20 9:37:00 PM,C,19
11/9/20 10:07:00 PM,C,19.5
11/9/20 10:37:00 PM,C,19.5
11/9/20 11:07:00 PM,C,19
11/9/20 11:37:00 PM,C,19
11/10/20 12:07:00 AM,C,19
11/10/20 12:37:00 AM,C,18.5
11/10/20 1:07:00 AM,C,18.5
11/10/20 1:37:00 AM,C,18.5
11/10/20 2:07:00 AM,C,18.5
11/10/20 2:37:00 AM,C,18.5
11/10/20 3:07:00 AM,C,18.5
11/10/20 3:37:00 AM,C,18.5
11/10/20 4:07:00 AM,C,18.5
11/10/20 4:37:00 AM,C,18
11/10/20 5:07:00 AM,C,18
11/10/20 5:37:00 AM,C,23.5
11/10/20 6:07:00 AM,C,23
11/10/20 6:37:00 AM,C,23.5
11/10/20 7:07:00 AM,C,20
11/10/20 7:37:00 AM,C,21.5
11/10/20 8:07:00 AM,C,18.5
11/10/20 8:37:00 AM,C,18.5
11/10/20 9:07:00 AM,C,19.5
11/10/20 9:37:00 AM,C,24
11/10/20 10:07:00 AM,C,25.5
11/10/20 10:37:00 AM,C,26.5
11/10/20 11:07:00 AM,C,26.5
11/10/20 11:37:00 AM,C,26.5
11/10/20 12:07:00 PM,C,28
11/10/20 12:37:00 PM,C,25
11/10/20 1:07:00 PM,C,27
11/10/20 1:37:00 PM,C,27.5
11/10/20 2:07:00 PM,C,26
11/10/20 2:37:00 PM,C,22.5
11/10/20 3:07:00 PM,C,25.5
11/10/20 3:37:00 PM,C,23.5
11/10/20 4:07:00 PM,C,22.5
11/10/20 4:37:00 PM,C,22
11/10/20 5:07:00 PM,C,23
11/10/20 5:37:00 PM,C,24
11/10/20 6:07:00 PM,C,24
11/10/20 6:37:00 PM,C,24
11/10/20 7:07:00 PM,C,23.5
11/10/20 7:37:00 PM,C,24
11/10/20 8:07:00 PM,C,23.5
11/10/20 8:37:00 PM,C,23
11/10/20 9:07:00 PM,C,23
11/10/20 9:37:00 PM,C,17
11/10/20 10:07:00 PM,C,19
11/10/20 10:37:00 PM,C,21
11/10/20 11:07:00 PM,C,19.5
11/10/20 11:37:00 PM,C,18
11/11/20 12:07:00 AM,C,20.5
11/11/20 12:37:00 AM,C,21
11/11/20 1:07:00 AM,C,20
11/11/20 1:37:00 AM,C,17
11/11/20 2:07:00 AM,C,17
11/11/20 2:37:00 AM,C,17
11/11/20 3:07:00 AM,C,17
11/11/20 3:37:00 AM,C,17
11/11/20 4:07:00 AM,C,17
11/11/20 4:37:00 AM,C,17
11/11/20 5:07:00 AM,C,17
11/11/20 5:37:00 AM,C,21
11/11/20 6:07:00 AM,C,20
11/11/20 6:37:00 AM,C,20
11/11/20 7:07:00 AM,C,17.5
11/11/20 7:37:00 AM,C,23
11/11/20 8:07:00 AM,C,23.5
11/11/20 8:37:00 AM,C,23.5
11/11/20 9:07:00 AM,C,24
11/11/20 9:37:00 AM,C,24
11/11/20 10:07:00 AM,C,24.5
11/11/20 10:37:00 AM,C,24.5
11/11/20 11:07:00 AM,C,24.5
11/11/20 11:37:00 AM,C,25
11/11/20 12:07:00 PM,C,24
11/11/20 12:37:00 PM,C,24.5
11/11/20 1:07:00 PM,C,23.5
11/11/20 1:37:00 PM,C,25
11/11/20 2:07:00 PM,C,25
11/11/20 2:37:00 PM,C,25
11/11/20 3:07:00 PM,C,24.5
11/11/20 3:37:00 PM,C,23.5
11/11/20 4:07:00 PM,C,23
11/11/20 4:37:00 PM,C,23.5
11/11/20 5:07:00 PM,C,23.5
11/11/20 5:37:00 PM,C,23.5
11/11/20 6:07:00 PM,C,23
11/11/20 6:37:00 PM,C,22.5
11/11/20 7:07:00 PM,C,22.5
11/11/20 7:37:00 PM,C,22
11/11/20 8:07:00 PM,C,22
11/11/20 8:37:00 PM,C,23.5
11/11/20 9:07:00 PM,C,22
11/11/20 9:37:00 PM,C,19
11/11/20 10:07:00 PM,C,19.5
11/11/20 10:37:00 PM,C,19.5
11/11/20 11:07:00 PM,C,19.5
11/11/20 11:37:00 PM,C,19
11/12/20 12:07:00 AM,C,19
11/12/20 12:37:00 AM,C,19
11/12/20 1:07:00 AM,C,19
11/12/20 1:37:00 AM,C,19
11/12/20 2:07:00 AM,C,19
11/12/20 2:37:00 AM,C,18.5
11/12/20 3:07:00 AM,C,18.5
11/12/20 3:37:00 AM,C,18.5
11/12/20 4:07:00 AM,C,18.5
11/12/20 4:37:00 AM,C,18
11/12/20 5:07:00 AM,C,18
11/12/20 5:37:00 AM,C,23.5
11/12/20 6:07:00 AM,C,21
11/12/20 6:37:00 AM,C,22
11/12/20 7:07:00 AM,C,23
11/12/20 7:37:00 AM,C,21
11/12/20 8:07:00 AM,C,20
11/12/20 8:37:00 AM,C,21
11/12/20 9:07:00 AM,C,22.5
11/12/20 9:37:00 AM,C,26
11/12/20 10:07:00 AM,C,19
11/12/20 10:37:00 AM,C,20
11/12/20 11:07:00 AM,C,21
11/12/20 11:37:00 AM,C,21.5
